id_feu,unidad_regional,siniestro_fecha,siniestro_hora,provincia,id_provincia,departamento,id_departamento,localidad,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,entre_calle_2,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_multiple,tipo_siniestro_unico,despiste_previo,tipo_siniestro_otro,tipo_colision,cantidad_de_involucrados,trazado_via,configuracion_de_la_via,configuracion_de_la_via_otro_tipo,pendiente_declive,cono_de_vision,material_de_la_calzada,material_de_la_calzada_otro,estado_de_la_calzada,estado_fisico_ambiental,estado_de_conservacion_otro,division_fisica_de_la_via,division_fisica_de_la_via_otro,barreras_de_seguridad,banquinas,senalizacion_carteleria,senalizacion_horizontal,senalizacion_transitoria,luminosidad,luz_artificial,transito_restringido,estado_ambiental,visibilidad,visibilidad_otro,semaforo
119143,DIRECCIÓN DE SEG VIAL,2021-12-25,16:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN MARTIN,,ESPAÑA,,,,0,2,0,1,1,Atropello a peatón/es,Atropello a peatón/es,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,Si,,,Día,NO,Sin Restricción,Despejado,Buena,,
130982,MUNICIPALIDAD DE CORRIENTES,2021-12-25,11:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,NECOCHEA,,PIRAGINI NYVEIRO,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,,Seca,,,,,,,,,Día,NO,Sin Restricción,Despejado,Buena,,
107986,OBSERVATORIO VIAL,2021-12-24,7:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,9 DE julio,2200,ROCA,,-2.746.743,-5.882.238,1,0,0,1,0,Choque,Choque,S/D,,Columna,1,Curva,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,,,Sin Semáforo
107680,OBSERVATORIO VIAL,2021-12-24,20:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MAIPU,2600,,,-2.750.778,-5.881.035,0,1,0,1,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,1,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Atardecer,NO,,Despejado,,,Sin Semáforo
120747,MUNICIPALIDAD DE CORRIENTES,2021-12-23,21:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. C. CORRENTINOS,,PAIUBRE,,,,1,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
122549,SEGURIDAD VIAL,2021-12-22,12:54:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. ARMENIA,,CHACABUCO,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,,Buena,,Sin Semáforo
131001,MUNICIPALIDAD DE CORRIENTES,2021-12-21,16:43:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,ESPAÑA,,BELGRANO,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Mojada,,Ninguna,,,,No,Si,,Día,NO,,Lluvia,Lluvia,,
98245,OBSERVATORIO VIAL,2021-12-21,16:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SUIZA,3200,REPUBLICA DOMINICANA,,-2.747.614,-5.881.073,1,1,0,2,0,,,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
98278,OBSERVATORIO VIAL,2021-12-19,13:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,MORENO,2400,VELEZ SARDFIELD,,-2.747.477,-5.882.092,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
120709,MUNICIPALIDAD DE CORRIENTES,2021-12-19,16:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. 3 DE ABRIL,,ENTRE RIOS,,,,2,1,0,3,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,3,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,,Día,,Sin Restricción,Despejado,Buena,,Funciona
95211,OBSERVATORIO VIAL,2021-12-19,11:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV VERA,1500,CAA GUAZU,,-2.746.122,-5.883.010,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
119121,DIRECCIÓN DE SEG VIAL,2021-12-18,11:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,AV. INDEPENDENCIA,,PAIUBRE,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Mojada,,Vegetación,,,,Si,No,No,Día,NO,Sin Restricción,Lluvia,Buena,,Funciona
121659,MUNICIPALIDAD DE CORRIENTES,2021-12-18,2:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Nacional,12,1034,RUTA PROV. 43,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Frontal,2,Recta,,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,,,,Noche,SI,,Despejado,Buena,,
95919,OBSERVATORIO VIAL,2021-12-18,12:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV LIBERTAD,5300,MADERO,FRENTE A UNNE,-2.746.544,-5.878.520,2,1,0,3,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,3,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
129554,MUNICIPALIDAD DE CORRIENTES,2021-12-18,12:09:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. INDEPENDENCIA,4030,,,-2.748.223,-5.879.346,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,,,,Día,NO,Sin Restricción,Despejado,Buena,,
98265,OBSERVATORIO VIAL,2021-12-18,10:35:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV 3 DE ABRIL,780,TUCUMAN,,-2.747.483,-5.884.222,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
126366,MUNICIPALIDAD DE CORRIENTES,2021-12-16,18:25:00,CORRIENTES,18,,,,Urbana,Avenida,3 DE abril,2200,ROCA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,,,,,,,Si,Si,Si,Atardecer,SI,Sin Restricción,Despejado,Buena,,
91688,OBSERVATORIO VIAL,2021-12-16,12:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV TENIENTE IBAÑEZ,400,BENJAMIN DE LA VEGA,,-2.748.374,-5.884.820,1,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
119963,MUNICIPALIDAD DE CORRIENTES,2021-12-15,17:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,LORETO,3116,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Frontal,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
124112,Capital,2021-12-15,0:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,San Martin,1200,Mendoza,,-2.746.986,-5.883.586,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
131730,MUNICIPALIDAD DE CORRIENTES,2021-12-15,6:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,NAPOLES,2800,LAS HERAS,,,,1,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
100023,DIRECCION GENERAL DE EDCUCAION VIAL,2021-12-15,15:49:00,CORRIENTES,18,CAPITAL,21,,Urbana,Avenida,AV. 3 DE ABRIL,1200,,,-2.747.477,-5.884.355,,1,0,1,1,Atropello a peatón/es,Atropello a peatón/es,S/D,,,2,Recta,,MITAD DE CUADRA,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
124200,MUNICIPALIDAD DE CORRIENTES,2021-12-14,16:35:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. MAIPU,3200,TILCARA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,,,,,,,,,,Día,NO,Sin Restricción,Despejado,Buena,,
96783,OBSERVATORIO VIAL,2021-12-14,14:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,25 DE mayo,2400,VELEZSARSFIELD,,-2.746.557,-5.881.937,3,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
110493,OBSERVAROEIO VIAL,2021-12-14,4:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,3700,TACUARI,,-2.747.932,-5.880.634,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,SI,Sin Restricción,Despejado,Buena,,Funciona
124108,Capital,2021-12-14,18:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,Milan,5500,Cerdeña,,-2.749.175,-5.878.525,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,,,Día,NO,,Despejado,,,
100028,DIRECCION GENERAL DE EDUCACION VIAL,2021-12-14,16:35:00,CORRIENTES,18,CAPITAL,21,,Urbana,Calle,RIVADAVIA,,CORDOBA,,-2.747.416,-5.883.702,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,Si,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
118309,MUNICIPALIDAD DE CORRIENTES,2021-12-13,10:40:00,CORRIENTES,18,,,CORRIENTES,Urbana,Calle,SUIZA,2900,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Curva,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
122561,MUNICIPALIDAD DE CORRIENTES,2021-12-13,12:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. JUAN PUJOL,,PERÚ,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
119971,MUNICIPALIDAD DE CORRIENTES,2021-12-13,12:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV.ARTIGAS,,BOLIVAR,,,,2,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,Si,Si,,Día,,,Despejado,Buena,,Sin Semáforo
97579,OBSERVATORIO VIAL,2021-12-13,14:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV R.R.ALFONSIN,4000,LOS TILOS,,-2.747.402,-5.880.132,3,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
108889,O.V.,2021-12-12,11:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CHUBUT,1750,,,-2.748.819,-5.883.843,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Lateral,2,Recta,,,NO,,Hormigón,,Apto,,,,,,,Si,S/D,S/D,Día,NO,Sin Restricción,Nublado,Buena,,Sin Semáforo
119967,MUNICIPALIDAD DE CORRIENTES,2021-12-12,10:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,25 DE mayo,1200,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,,NO,,Asfalto,,Apto,Seca,,,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,
121701,MUNICIPALIDAD DE CORRIENTES,2021-12-12,9:09:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,GENERAL PAZ,,GENERAL GUEMES,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
98234,OBSERVATORIO VIAL,2021-12-10,22:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV SANTA ROSA,2100,,,-2.748.054,-5.882.016,0,1,0,1,0,"Caída desde vehículo, Colisión entre vehículos",Colisión entre vehículos,S/D,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,S/D,S/D,S/D,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
100025,DIRECCION GENERAL DE EDUCACION VIAL,2021-12-10,17:15:00,CORRIENTES,18,CAPITAL,21,,Urbana,Calle,BOLIVAR,,PARAGUAY,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
119117,DIRECCIÓN DE ED VIAL,2021-12-10,7:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,,1521,,,,,0,0,0,1,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Frontal,1,Recta,Intersección / cruce,,,,Ripio,,Apto,Seca,,,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
108417,OBSERVATORIO VIAL,2021-12-10,13:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV CHACABUCO,1800,GENERAL PAZ,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
121560,MUNICIPALIDAD DE CORRIENTES,2021-12-10,12:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN MARTIN,,CORDOBA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,,,,Día,NO,Sin Restricción,Despejado,Buena,,
116012,OBSERVATORIO VIAL,2021-12-09,14:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MAIPU,1608,,,-2.748.402,-5.882.494,1,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,S/D,S/D,S/D,,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
105570,OBSERVATORIO VIAL,2021-12-09,16:46:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV LIBERTAD,6200,RUTA 12,,-2.746.139,-5.876.827,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,Si,Atardecer,,Sin Restricción,Despejado,Buena,,Sin Semáforo
130981,MUNICIPALIDAD DE CORRIENTES,2021-12-09,12:16:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. INDEPENDENCIA,3110,,,-2.748.147,-5.879.874,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,,,,Día,NO,Sin Restricción,Despejado,Buena,,
98257,OBSERVATORIO VIAL,2021-12-09,7:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CARTAGENA,3600,,,-2.749.297,-5.880.913,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
118303,MUNICIPALIDAD DE CORRIENTES,2021-12-08,10:25:00,CORRIENTES,18,,,CORRIENTES,Urbana,Calle,LORETO,3400,,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,,,Apto,,,,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
113320,MUNICIPALIDAD DE CORRIENTES,2021-12-08,10:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,San Juan,1090,Rivadavia,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,,,,Día,NO,,Despejado,Buena,,
128328,MUNICIPALIDAD DE CORRIENTES,2021-12-08,12:25:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,PUJOL,1900,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,,NO,,Asfalto,,Apto,Seca,,,,,,,,,Día,NO,Sin Restricción,Despejado,Buena,,
121658,MUNICIPALIDAD DE CORRIENTES,2021-12-08,23:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CARTAGENA,3091,RECONQUISTA,,,,1,1,0,1,0,"Caída desde vehículo, Colisión entre vehículos",Colisión entre vehículos,S/D,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,,,Ninguna,,,,,,,Noche,SI,,,Buena,,
98240,OBSERVATORIO VIAL,2021-12-08,1:01:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,M. DDE CABRERA,5000,SAENZ,,-2.747.991,-5.879.318,1,0,0,1,0,"Colisión entre vehículos, Despiste",Colisión entre vehículos,Si,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
108422,OBSERVATORIO VIAL,2021-12-07,3:01:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,PIO XII EX MENDOZA,1200,,,,,1,0,0,1,0,"Colisión entre vehículos, Vuelco (solo 1 participante)",Colisión entre vehículos,S/D,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,S/D,S/D,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
124199,DIRECCIÓN GENERAL DE SEGURIDAD VIAL,2021-12-07,0:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. MAIPÚ,,MADARIAGA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,,,,Noche,SI,Sin Restricción,Despejado,Buena,,
131005,MUNICIPALIDAD DE CORRIENTES,2021-12-07,12:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,BOLIVAR,,RIOJA,,,,4,0,0,3,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,3,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,,,,,,,,,,Día,NO,Sin Restricción,Despejado,Buena,,
