id_feu,unidad_regional,siniestro_fecha,siniestro_hora,provincia,id_provincia,departamento,id_departamento,localidad,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,entre_calle_2,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_multiple,tipo_siniestro_unico,despiste_previo,tipo_siniestro_otro,tipo_colision,cantidad_de_involucrados,trazado_via,configuracion_de_la_via,configuracion_de_la_via_otro_tipo,pendiente_declive,cono_de_vision,material_de_la_calzada,material_de_la_calzada_otro,estado_de_la_calzada,estado_fisico_ambiental,estado_de_conservacion_otro,division_fisica_de_la_via,division_fisica_de_la_via_otro,barreras_de_seguridad,banquinas,senalizacion_carteleria,senalizacion_horizontal,senalizacion_transitoria,luminosidad,luz_artificial,transito_restringido,estado_ambiental,visibilidad,visibilidad_otro,semaforo
273232,OBSERVATORIO VIAL,20/5/2025,12:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,JUNIN,1700,ESPAÑA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,No,,Lateral,2,,Intersección / cruce,,,,Asfalto,,Apto,Seca,,Ninguna,,Otro,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
261265,OBSERVATORIO VIAL,4/3/2025,13:08:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,SALTA,900,SAN MARTIN,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Ninguna,,Asfalto,,Si,Si,No,Día,,,Despejado,,,Funciona
259865,OBSERVATORIO VIAL,18/3/2025,13:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,INDEPENDENCIA,4282,RIO JURAMENTO,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Cantero central,,Asfalto,,Si,Si,No,,,,,,,Funciona
268576,OBSERVATORIO VIAL,20/5/2025,10:06:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,ITUZAINGO,1200,BELGRANO,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,Ninguna,,Ninguna,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
265740,OBSERVATORIO VIAL,4/5/2025,09:15:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,CUBA,5700,,,,,1,0,0,1,0,Vuelco (solo 1 participante),Vuelco (solo 1 participante),,,,1,,Recta,,,,,,Apto,Seca,,Cantero central,,Ninguna,,Si,No,No,Día,,,Despejado,,,Sin Semáforo
262310,OBSERVATORIO VIAL,20/3/2025,01:15:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,2900,RIO JURAMENTO,,-27.48107,-58.79929,1,3,0,3,0,Caída desde vehículo,Caída desde vehículo,,,,3,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,,,Asfalto,,Si,Si,Si,Noche,,,Despejado,,,Funciona
278011,OBSERVATORIO VIAL,5/7/2025,11:40:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,CENTERNARIO,5050,GORRITI,Y GOBERNADOR CRUZ,,,3,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,No,,Lateral,2,,Mitad de la calle / avenida,,,,,,Apto,Seca,,,,,,Si,,,Día,,,,,,Funciona
259025,OBSERVATORIO VIAL,13/3/2025,11:20:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,ESTADO DE ISRAEL,2600,MEXICO,,,,0,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,,Asfalto,,Apto,Seca,,Cantero central,,Asfalto,,Si,Si,No,Noche,NO,,Despejado,,,Sin Semáforo
263110,OBSERVATORIO VIAL,18/3/2025,07:30:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,AV ARTIGAS,1100,,,-27.4716,-58.81859,1,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,Asfalto,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
252578,Observatorio Vial,4/1/2025,19:45:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,Lavalle,1600,Gutember,,-27.47751,-58.83014,1,2,0,2,0,Otro,Otro,,,,2,,Intersección / cruce,,,,,,,,,,,,,,,,,,,,,,
254033,OBSERVATORIO VIAL,1/1/2025,12:41:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,TUCUMAN,1500,RIVADAVIA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,No,,Angulo,2,,Intersección / cruce,,,,,,Apto,Seca,,,,,,Si,Si,,Día,,,,,,Sin Semáforo
252716,Observatorio Vial,11/1/2025,09:22:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Rural,Ruta Nacional,12,1029,,,,,0,3,0,2,0,Colisión entre vehículos,Colisión entre vehículos,Si,,Rozamiento,2,,Recta,,,,Asfalto,,Baches,,,,,,,Si,Si,Si,Día,,,S/D,,,Sin Semáforo
252629,Observatorio Vial,7/1/2025,12:51:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,Av Chacabuco,2800,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,2,,Mitad de la calle / avenida,,,,,,Apto,Seca,,,,,,,,,Día,,,,,,Sin Semáforo
252971,OBSERVATORIO VIAL,13/1/2025,00:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,AV. 3 DE ABRIL,317,CHACO,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Frontal,2,,Recta,,,,Asfalto,,Apto,Seca,,,,,,Si,Si,No,,,,,,,Funciona
278638,OBSWERVATORIO VIAL,16/7/2025,09:40:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,INDEPENDENCIA,3600,,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,No,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Cantero central,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Funciona
274636,OBSERVATORIO VIAL,20/5/2025,10:06:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,ITUZAINGO,2400,BELGRANO,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,,,Ninguna,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
265742,OBSERVATORIO VIAL,4/5/2025,09:50:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,ARMENIA,3100,PJE. GALARZA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Angulo,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Cantero central,,Ninguna,,Si,No,No,Día,,,Despejado,,,Sin Semáforo
253047,OBSERVATORIO VIAL,14/1/2025,12:40:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,TACUARI,1500,BRAILE,PASAJE LONDRES,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,No,,Lateral,2,,Intersección / cruce,,,No obstruido,,,,Seca,,,,,,Si,Si,,Día,,,,,,
252951,Observatorio Vial,13/1/2025,13:22:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,suiza,3600,GUEMEZ,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,,,,Apto,Seca,,,,,,,,,,,,,,,
274415,OBSERVATORIO VIAL,27/6/2025,13:15:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,INDEPENDENCIA,5200,,,,,3,0,0,3,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,3,,Mitad de la calle / avenida,,,,Asfalto,,Apto,Seca,,Cantero central,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Funciona
261654,OBSERVATRRIO VIAL,10/3/2025,10:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,SAN JUAN,2300,TTE. IBSÑEZ,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,,,Cantero central,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Funciona
252594,Observatorio Vial,6/1/2025,00:24:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,Cartagena,4000,Reconquista,,,,0,2,0,1,1,Atropello a peatón/es,Atropello a peatón/es,,Rose de Vehiculos,,2,,Curva Horizontal,,,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,,,Noche,SI,,Despejado,,,Sin Semáforo
273260,OBSERVATORIO VIAL,26/5/2025,12:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,MAIPU,8800,,,,,0,1,0,1,0,Caída desde vehículo,Caída desde vehículo,,,,1,,Mitad de la calle / avenida,,,,Asfalto,,Apto,Seca,,Ninguna,,Tierra,,No,No,No,Día,,,Despejado,,,Sin Semáforo
252719,Observatorio Vial,11/1/2025,09:12:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,Rivadavia,1900,Paraguay,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,,,Ninguna,,Si,No,No,Día,,,,,,Sin Semáforo
266436,OBSERVATORIO VIAL,15/4/2025,13:20:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,AV MAIPU,1700,CANADA,CHACABUCO,-27.49418,-58.81791,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,S/D,,Asfalto,,Si,Si,No,Día,,,Despejado,,,S/D
262777,OBSERVATORIO VIAL,23/3/2025,13:38:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,LIBERTAD,5200,AV. LAPRIDA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,No,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Cantero central,,Pasto,,Si,Si,No,Día,,,Despejado,,,Funciona
273256,OBSERVATORIO VIAL,21/5/2025,11:40:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,JUJUY,1300,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Ninguna,,Otro,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
253838,OBSERVATORIO VIAL,10/2/2025,11:40:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,BOLIVAR,2600,,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,,Asfalto,,Apto,,,,,,,Si,,,,,,,,,Sin Semáforo
273177,OBSERVATORIO VIAL,13/5/2025,09:17:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,PIO XII,2197,MADARIAGA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Ninguna,,Asfalto,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
258984,OBSERVATORIO VIAL,1/3/2025,08:30:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,SAN MARTIN,2900,ESTADOS UNIDOS,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,,,Apto,Seca,,Ninguna,,Asfalto,,Si,Si,,Día,,,Despejado,,,Sin Semáforo
254129,OBSERVATORIO VIAL,5/2/2025,09:30:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,BOLIVIA,1650,LAVALLE,AV. FERRE,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Frontal,2,,Intersección / cruce,,,,Asfalto,,Apto,,,,,,,Si,Si,,,,,,,,
254240,OBSERVATORIO VIAL,10/2/2025,10:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,BRAILE,1500,RIO JURAMENTO,LAS PIEDRAS,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,,,,,Asfalto,,,,,Ninguna,,,,Si,Si,,,,,,,,
268460,OBSERVATORIO VIAL,4/5/2025,10:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,SALTA,1000,,,-27.4684,-58.8392,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,Otro,,Asfalto,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
256912,OBSERVATORIO DE SEGURIDAD VIAL,3/3/2025,10:10:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,LAVALLE,2000,PAGO LARGO,,,,1,0,0,1,0,,,,COLISION,,1,,Intersección / cruce,,,,Asfalto,,Apto,Seca,,,,,,,,,,,,,,,
274591,OBSERVATORIO VIAL,11/5/2025,07:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,FRONDIZI,2100,EL TREBOL,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Vegetación,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
256904,OBSERVATORIO DE SEGURIDAD  VIAL,9/3/2025,07:30:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,ARMENIA,4800,,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Frontal,2,,Recta,,,,Asfalto,,Apto,"Con charcos o inundada, Mojada",,,,,,,,,,,,Lluvia,,,
265856,OBSERVATORIO VIAL,9/4/2025,08:30:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,INDEPENDENCIA,4200,MEDRANO,RIO JURAMENTO,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,No,,Multiple,2,,Mitad de la calle / avenida,,,,Asfalto,,Apto,Seca,,Cantero central,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Funciona
253058,OBSERVATORIO VIAL,15/1/2025,11:50:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,AV 3 DE ABRIL,800,,,,,3,0,0,3,0,Colisión entre vehículos,Colisión entre vehículos,,EN CADENA,Frontal,3,,Mitad de la calle / avenida,,,,Asfalto,,Apto,Seca,,,,Asfalto,,Si,,,Día,,,Despejado,,,Funciona
253071,OBSERVATORIO VIAL,16/1/2025,07:15:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,PATAGONIA,S/N,PAYSANDU,,,,0,1,0,1,0,Caída desde vehículo,Caída desde vehículo,,,Frontal,1,,Curva Horizontal,,,,Asfalto,,Apto,Seca,,,,,,Si,,,Día,,,,,,Funciona
259088,OBSERVATORIO VIAL,18/3/2025,07:15:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,AV. CHACABUCO,2300,AV. C. CORRENTINOS,,,,0,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Cantero central,,Asfalto,,Si,Si,No,Día,,,Despejado,,,Funciona
276265,OBSERVATORIO VIAL,14/6/2025,11:10:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,3400,J.J. CASTELLI,,-27.47899,-58.8098,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,,Asfalto,,Apto,Seca,,Otro,,Asfalto,,Si,No,No,Día,,,,,,No Funciona
273212,OBSERVATORIO VIAL,20/5/2025,08:30:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,RAUL ALFONSIN,4714,GASCON,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Cantero central,,Tierra,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
260785,OBSERVATORIO VIAL,9/3/2025,08:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,BLAS BENJAMIN DE LA VEGA,2100,,,-27.48052,-58.84903,0,1,0,1,0,Otro,Otro,,,,1,,Recta,,,,Asfalto,,Apto,Seca,,Otro,,Asfalto,,No,No,No,,,,Despejado,,,Sin Semáforo
268560,OBSERVATORIO VIAL,10/5/2025,12:30:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,AV CAZADORES CORRENTINOS,3100,RECONQUISTA,SAAVEDRA,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Mitad de la calle / avenida,,,,Asfalto,,Apto,Seca,,Cantero central,,Ninguna,,No,No,No,Día,,,Despejado,,,Sin Semáforo
262632,OBSERVATORIO VIAL,21/3/2025,13:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Ruta Nacional,12,1 KM 1/2,INGRESO A B°M. CPLLANTES,,-27.4617,-58.76847,1,1,1,3,0,Colisión entre vehículos,Colisión entre vehículos,,,,3,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,,,Asfalto,,Si,Si,Si,Día,,,Despejado,,,Funciona
276250,OBSERVATORIO VIAL,12/6/2025,06:50:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,LAVALLE,2200,ROCA,,-27.47833,-58.82375,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Frontal,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Otro,,Asfalto,,Si,Si,No,Día,,,Despejado,,,Funciona
261460,OBSERVATORIO,8/3/2025,06:50:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,3 DE ABRIL,1200,CORDOBA,MENDOZA,,,6,0,0,6,0,Colisión entre vehículos,Colisión entre vehículos,No,,Multiple,6,,Mitad de la calle / avenida,,,,Asfalto,,Apto,Seca,,Cantero central,,Otro,,Si,Si,No,Día,,,Despejado,,,S/D
267612,OBSERVATORIO VIAL,20/4/2025,06:05:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,AV MAIPU,100,LAVALLE,,-27.47746,-58.83018,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,,,Asfalto,,No,Si,No,Noche,NO,,Despejado,,,Funciona
254239,OBSERVATORIO VIAL,6/2/2025,06:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,PELLEGRINI,1700,ESPAÑA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,,,,,,,Si,Si,,,,,,,,Sin Semáforo
278242,OBSERVATORIO VIAL,14/7/2025,06:30:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,S/D,S/D,S/D,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,,Asfalto,,Apto,Seca,,,,,,Si,,,Día,,,,,,Sin Semáforo
260997,OBSERVATORIO VIAL,4/3/2025,10:36:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,AV MAIPU,KM 8,,,-27.5315,-58.77014,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Frontal,2,,Mitad de la calle / avenida,,,,Asfalto,,Apto,Seca,,Vegetación,,Asfalto,,No,No,No,Día,,,Despejado,,,Sin Semáforo
261491,OBSERVATORIO VIAL,8/3/2025,08:30:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,LIBERTAD,5400,DOMINGO LASTRA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,,,Apto,Seca,,Cantero central,,Tierra,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
263111,OBSERVATORIO VIAL,26/3/2025,13:20:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,3400,CASTELLI,,-27.47893,-58.8098,1,1,0,2,0,Vuelco (solo 1 participante),Vuelco (solo 1 participante),,,,2,,Intersección / cruce,,,Obstruido,Asfalto,,Apto,Seca,,S/D,,,,Si,Si,No,Día,,,Despejado,,,Funciona
254770,OBSERVATORIO VIAL,6/2/2025,07:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,CAZADOREZ CORRENTINO,4700,,,,,1,2,0,3,0,Colisión entre vehículos,Colisión entre vehículos,,,,3,,Intersección / cruce,,,,,,Apto,,,,,,,,,,,,,,,,Sin Semáforo
261662,OBSERVATORIO VIAL,11/3/2025,07:00:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,ARMENIA,3800,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Cantero central,,Ninguna,,Si,Si,No,,,,,,,Sin Semáforo
274997,OBSERVATORIO VIAL,2/7/2025,12:15:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,H. YRIGOYEN,1000,RIOJA,SANJUAN,,,1,1,0,1,1,Atropello a peatón/es,Atropello a peatón/es,,,Alcance,2,,Mitad de la calle / avenida,,,,Asfalto,,Apto,Seca,,Ninguna,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Funciona
254241,OBSERVATORIO VIAL,14/2/2025,07:40:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Avenida,MEDRANO,1600,INDEPENDENCIA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,No obstruido,Asfalto,,,,,,,,,S/D,S/D,S/D,,,,,,,S/D
254068,OBSERVATORIO,4/2/2025,09:30:00,CORRIENTES,18,CAPITAL,021,CORRIENTES,Urbana,Calle,SANTA FE,1500,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Mitad de la calle / avenida,,,,Asfalto,,Apto,,,Ninguna,,,,Si,,,,,,,,,Sin Semáforo
