id_feu,unidad_regional,siniestro_fecha,siniestro_hora,provincia,id_provincia,departamento,id_departamento,localidad,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,entre_calle_2,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_multiple,tipo_siniestro_unico,despiste_previo,tipo_siniestro_otro,tipo_colision,cantidad_de_involucrados,trazado_via,configuracion_de_la_via,configuracion_de_la_via_otro_tipo,pendiente_declive,cono_de_vision,material_de_la_calzada,material_de_la_calzada_otro,estado_de_la_calzada,estado_fisico_ambiental,estado_de_conservacion_otro,division_fisica_de_la_via,division_fisica_de_la_via_otro,barreras_de_seguridad,banquinas,senalizacion_carteleria,senalizacion_horizontal,senalizacion_transitoria,luminosidad,luz_artificial,transito_restringido,estado_ambiental,visibilidad,visibilidad_otro,semaforo
49544,OBSERVATORIO VIAL,2019-12-17,9:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV J DE VERA,1500,SAN LORENZO,,-2.746.131,-5.883.101,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49324,OBSERVATORIO VIAL,2019-12-16,16:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA 3 DE ABRIL,1700,JUJUY,,-2.747.685,-5.882.880,2,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
49579,OBSERVATORIO VIAL,2019-12-16,14:55:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Nacional,12,1032,LUCIA SOTO,,-2.745.901,-5.876.484,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,,,NO,,Tierra,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
62906,OBSERVATORIO VIAL,2019-12-14,16:03:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MAIPU,800,VALPARAISO,,-2.748.468,-5.882.443,1,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
56136,OBSERVATORIO VIAL,2019-12-14,16:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,PIROVANO,3100,MEDRANO,,-2.749.263,-5.879.951,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Lateral,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,,Despejado,Buena,,Sin Semáforo
49370,OBSERVATORIO VIAL,2019-12-13,7:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV TENIENTE IBANEZ,1200,MENDOZA,,-2.748.535,-5.883.770,2,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Vegetación,,,,S/D,S/D,S/D,Día,NO,,Despejado,Buena,,Sin Semáforo
53796,OBSERVATORIO VIAL,2019-12-12,8:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,GUTEMBERG,1700,GRAL PAZ,,-2.747.888,-5.883.170,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Frontal,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Mojada,,Ninguna,,,,Si,No,No,Día,NO,Sin Restricción,Lluvia,Lluvia,,Sin Semáforo
49259,OBSERVATORIO VIAL,2019-12-12,2:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Nacional,12,1028,VERONA,,-2.749.615,-5.877.733,1,0,1,2,0,"Choque, Colisión entre vehículos",Colisión entre vehículos,S/D,,"En calzada, Frontal",2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Noche,SI,Sin Restricción,Nublado,Buena,,Sin Semáforo
49477,OBSERVATORIO VIAL,2019-12-11,15:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA SARMIENTO,2000,LAMADRID,,-2.748.242,-5.883.076,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,,,,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49280,OBSERVATORIO VIAL,2019-12-10,12:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN MARTIN,1700,,,-2.747.050,-5.882.951,1,1,0,2,0,"Choque, Colisión entre vehículos",Colisión entre vehículos,S/D,,"Alcance, En banquina",2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Barrera de Hormigón,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49423,OBSERVATORIO VIAL,2019-12-10,12:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,URUGUAY,1050,,,-2.747.035,-5.882.556,1,0,0,1,0,"Choque, Colisión entre vehículos",Colisión entre vehículos,S/D,,"Arbol, Frontal",1,Recta,,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,No,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49598,OBSERVATORIO VIAL,2019-12-10,9:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ASUNCION,2600,EX VIA,,-2.749.066,-5.881.854,1,1,0,2,0,"Atropello a animal/es, Colisión entre vehículos",Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Tierra,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49446,OBSERVATORIO VIAL,2019-12-10,0:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,REPUBLICA DOMINICANA,1300,SUIZA,,-2.747.683,-5.881.080,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,,,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
49393,OBSERVATORIO VIAL,2019-12-09,15:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA MONTECARLO,4300,RIO DE JANEIRO,,-2.749.508,-5.879.647,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,Si,No,No,Día,NO,,Despejado,Buena,,Sin Semáforo
57094,OBSERVATORIO VIAL,2019-12-09,8:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CATAMARCA,1400,RIVADAVIA,,-2.747.469,-5.883.385,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
64843,OBSERVATORIO VIAL,2019-12-09,10:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,ESPAÑA,1698,JUNIN,,-2.746.831,-5.882.926,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,SI,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
49498,OBSERVATORIO VIAL,2019-12-09,6:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MAIPU,1000,,,-2.748.698,-5.882.282,0,1,0,1,0,"Caída desde vehículo, Despiste",Despiste,Si,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Mojada,,Ninguna,,,,No,No,No,Amanecer,SI,Sin Restricción,Lluvia,Buena,,Sin Semáforo
62904,OBSERVATORIO VIAL,2019-12-08,4:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,4400,MEDRANO,,-2.748.170,-5.879.839,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,Si,,,Noche,SI,Sin Restricción,,Buena,,Funciona
62908,OBSERVATORIO VIAL,2019-12-06,7:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV CHACABUCO,1500,,,-2.747.677,-5.881.418,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,,NO,,Hormigón,,,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,,,
49260,OBSERVATORIO VIAL,2019-12-05,11:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MEDRANO,3200,CARTAGENA,,-2.749.635,-5.880.030,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Curva,Intersección / cruce,,NO,,Asfalto,,Apto,Mojada,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
62850,OBSERVATORIO VIAL,2019-12-05,5:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,BUENOS AIRES,1334,,,-2.747.228,-5.884.094,1,0,0,1,0,Choque,Choque,S/D,,Otro,1,Recta,,,NO,,Asfalto,,Apto,,,Ninguna,,,,No,No,No,Amanecer,SI,Sin Restricción,Despejado,Buena,,
54748,OBSERVATORIO VIAL,2019-12-05,17:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Provincial,5,"0,5",AVENIDA INDEPENDENCIA,,-2.748.421,-5.878.106,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Lateral,2,Curva,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,No,No,No,Día,,Sin Restricción,Despejado,Buena,,Sin Semáforo
49443,OBSERVATORIO VIAL,2019-12-04,6:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Nacional,12,1035,,,-2.744.798,-5.875.051,0,1,0,1,0,Caída desde vehículo,Caída desde vehículo,S/D,,,1,Recta,Intersección / cruce,,NO,,Ripio,,Baches,Seca,,Ninguna,,,,No,No,No,Amanecer,NO,,Despejado,Buena,,Sin Semáforo
49389,OBSERVATORIO VIAL,2019-12-04,17:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA JUAN RAMON VIDAL,2600,CARTAGENA,,-2.749.213,-5.881.702,1,0,0,1,0,Caída desde vehículo,Caída desde vehículo,S/D,,,1,Recta,,,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
68790,OBA VIAL,2019-12-04,9:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,ARMENIA,3500,SAEN,,-2.746.824,-5.881.225,2,1,0,3,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,3,Recta,Intersección / cruce,,SI,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,S/D,S/D,S/D,Día,,Sin Restricción,Despejado,Buena,,Funciona
49314,CORRIENTES,2019-12-04,23:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,MAIPU,8000,,,-2.751.558,-5.875.626,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,,,NO,,Asfalto,,Apto,Seca,,Guardarraíl,,,,No,,,Noche,,,Despejado,Buena,,
49523,OBSERVATORIO VIAL,2019-12-03,8:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,BUENOS AIRES,920,,,-2.746.754,-5.884.058,1,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,,MITAD DE CUADRA,,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,,Despejado,Buena,,Sin Semáforo
62286,OBSERVATORIO VIAL,2019-12-03,17:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Rural,Ruta Nacional,12,5999,PRESIDENTE GRAL. DE PERON,,-2.749.046,-5.877.973,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,,Despejado,Buena,,Funciona
49264,OBSERVATORIO VIAL,2019-12-03,7:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV RAUL ALFONSIN,4500,,,-2.747.553,-5.879.560,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Nublado,Buena,,Sin Semáforo
49613,OBSERVATORIO VIAL,2019-12-03,9:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA MAIPU,1180,LA PAZ,,-2.748.433,-5.882.494,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
53642,OBSERVATORIO  VIAL,2019-12-02,5:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,ELIAS ABAD,2100,LA MADRID,,-2.748.024,-5.884.902,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,No,No,No,Amanecer,SI,Sin Restricción,Nublado,Niebla/Neblina,,Sin Semáforo
67484,OBSERVATORIO VIAL,2019-12-02,11:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,ESPAÑA,1240,,,-2.747.217,-5.882.968,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Nublado,Buena,,Sin Semáforo
49225,OBSERVATORIO VIAL,2019-12-02,17:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,BELGRANO,2400,VELESARSFIELD,,-2.747.367,-5.882.075,2,0,0,2,0,"Choque, Colisión entre vehículos",Colisión entre vehículos,S/D,,"Frontal, Otro",2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Nublado,Buena,,Sin Semáforo
49229,OBSERVATORIO VIAL,2019-12-01,13:17:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AYACUCHO,2750,,,-2.747.055,-5.881.774,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49419,OBSERVATORIO VIAL,2019-11-29,18:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,BRASIL,2100,BELGRANO,,-2.747.329,-5.882.460,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,"Despejada, Seca",,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49475,OBSERVATORIO VIAL,2019-11-28,15:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,REPUBLICA DOMINICANA,1400,PASAJE CHAVEZ,,-2.747.593,-5.881.070,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,,Nublado,,,Sin Semáforo
49364,OBSERVATORIO VIAL,2019-11-27,12:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,PLACIDO MARTINEZ,2300,PERU,,-2.746.314,-5.882.061,4,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49577,OBSERVATORIO VIAL,2019-11-26,14:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA MAIPU,700,AVENIDA TTE IBAÑEZ,,-2.748.318,-5.882.574,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,No,No,Día,NO,Sin Restricción,Nublado,Buena,,Funciona
49256,OBSERVATORIO VIAL,2019-11-24,10:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. MAIPU,4660,GUAYQUIRARÓ,,-2.751.370,-5.880.728,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Frontal,2,Recta,,,NO,,Asfalto,,Apto,Seca,,,,,,No,No,No,Día,NO,,Despejado,Buena,,Funciona
49281,OBSERVATORIO VIAL,2019-11-24,7:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MAIPU,6600,INGRESO A SANTA CATALINA,,-2.752.186,-5.879.982,0,1,0,1,0,"Caída desde vehículo, Vuelco (solo 1 participante)",Vuelco (solo 1 participante),S/D,,,1,Recta,Rotonda,,NO,,Hormigón,,Apto,Mojada,,Ninguna,,,,No,No,No,,NO,Sin Restricción,Granizo,Lluvia,,Sin Semáforo
49295,OBSERVATORIO VIAL,2019-11-24,12:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,Libertad,5000,JR FERNANDEZ,,-2.746.669,-5.879.003,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,S/D,S/D,S/D,Día,NO,,Despejado,Buena,,Funciona
49408,OBSERVATORIO VIAL,2019-11-22,10:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,LA RIOJA,1000,BELGRANO,,-2.747.193,-5.883.853,2,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,,,Día,NO,Sin Restricción,Nublado,Buena,,Sin Semáforo
54497,OBSERVATORIO VIAL,2019-11-22,13:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV CHACABUCO,2095,,,-2.748.226,-5.881.553,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
54617,OBSERVATORIO VIAL,2019-11-22,16:35:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. PEDRO FERRE,1900,,,-2.747.714,-5.882.745,5,0,0,5,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,5,Recta,,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
56125,OBSERVATORIO VIAL,2019-11-21,15:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,FRANCIA,3400,ALBERTI,,-2.748.821,-5.881.033,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Tierra,,Apto,"Despejada, Seca",,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
