id_feu,unidad_regional,siniestro_fecha,siniestro_hora,provincia,id_provincia,departamento,id_departamento,localidad,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,entre_calle_2,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_multiple,tipo_siniestro_unico,despiste_previo,tipo_siniestro_otro,tipo_colision,cantidad_de_involucrados,trazado_via,configuracion_de_la_via,configuracion_de_la_via_otro_tipo,pendiente_declive,cono_de_vision,material_de_la_calzada,material_de_la_calzada_otro,estado_de_la_calzada,estado_fisico_ambiental,estado_de_conservacion_otro,division_fisica_de_la_via,division_fisica_de_la_via_otro,barreras_de_seguridad,banquinas,senalizacion_carteleria,senalizacion_horizontal,senalizacion_transitoria,luminosidad,luz_artificial,transito_restringido,estado_ambiental,visibilidad,visibilidad_otro,semaforo
166826,MUNICIPALIDAD DE CORRIENTES,2022-12-18,10:35:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA LIBERTAD,5255,,,-2.747.665,-5.878.859,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Despejada,,Cordón Divisorio,,,,,,,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
158159,OBSERVATORIO VIAL,2022-12-18,21:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV CENTENARIO,4000,LOS TILOS,,-2.747.408,-5.880.141,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Lateral,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,S/D,S/D,S/D,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
151163,OBSERVATORIO VIAL,2022-12-16,10:00:00,CORRIENTES,18,CAPITAL,21,,Urbana,,SAN LORENZO,,H.YRIGOYEN,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Nublado,Buena,,Funciona
174822,OBSERVATORIO VIAL,2022-12-15,11:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,RIVADAVIA,2500,ITUZAINGO,,-2.747.603,-5.882.011,1,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Ninguna,,Ninguna,,S/D,S/D,No,Día,,,Despejado,,,Sin Semáforo
157799,OBSERVATORIO VIAL,2022-12-15,10:49:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV CHACABUCO,1300,SUIZA,,,,1,0,0,1,0,Choque,Choque,S/D,,Arbol,1,Recta,Intersección / cruce,,,,Asfalto,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
175505,OBSERVATORIO VIAL,2022-12-15,19:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN LUIS,,9 DE julio,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,,,S/D,,S/D,S/D,S/D,Noche,SI,,Despejado,,,Sin Semáforo
152097,OBSERVATORIO VIAL,2022-12-15,17:20:00,CORRIENTES,18,CAPITAL,21,,Urbana,,CATUEÑO,,ALFONSIN,,,,0,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,
139936,OBSERVATORIO VIAL,2022-12-14,16:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ARMENIA,3400,BENITO LINCH,,,,1,0,0,1,0,Caída desde vehículo,Caída desde vehículo,S/D,,,1,Curva,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
153869,OBSERVATORIO VIAL,2022-12-14,7:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. PATAGONIA,2200,AV PAYSANDU,,-2.749.263,-5.882.441,1,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
162765,OBSERVATORIO VIAL,2022-12-14,8:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CARLOS PELLEGRINI,1057,,,-2.746.526,-5.883.707,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Lateral,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
148158,OBSERVATORIO VIAL,2022-12-14,10:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. PEDRO FERRE,1720,ESPAÑA,,-2.747.639,-5.883.015,5,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
133416,DIRECCIÓN DE SEG. VIAL,2022-12-13,10:55:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,PEDERNERA,,AV. ARMENIA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,,NO,,Asfalto,,Apto,Seca,,,,,,Si,Si,No,Día,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
144739,OBSERVATORIO VIAL,2022-12-12,10:33:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SALTA,,SAN MARTIN,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,Si,Si,Si,Día,NO,,Despejado,Buena,,Sin Semáforo
145037,OBSERVATORIO VIAL,2022-12-11,22:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV RAUL ALFONSIN,5100,GODOY CRUZ,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Lateral,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,Si,S/D,S/D,Noche,SI,Sin Restricción,Nublado,Buena,,Funciona
157809,MUNICIPALIDAD DE CORRIENTES,2022-12-09,17:08:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN LUIS,,BELGRANO,BOLÍVAR,-2.747.098,-5.884.325,1,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,,MITAD DE CUADRA,NO,,Asfalto,,Apto,"Despejada, Seca",,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
146709,OBSERVATORIO VIAL,2022-12-09,7:10:00,CORRIENTES,18,CAPITAL,21,,Urbana,Avenida,,,FRAGATA ARGENTINA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,Si,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
160639,MUNICIPALIDAD DE CORRIENTES,2022-12-09,22:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVDA FERRÉ,2790,CHILE,,-2.747.826,-5.881.747,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,,,,Noche,SI,Sin Restricción,Despejado,Buena,,Funciona
146706,OBSERVATORIO VIAL,2022-12-09,6:20:00,CORRIENTES,18,,,,Urbana,,RUTA 5,,,,,,3,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Despejada,,Barrera de Alto Impacto,,,,Si,S/D,S/D,Amanecer,SI,,Despejado,Buena,,Funciona
153889,OBSERVATORIO VIAL,2022-12-08,9:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,,9 DE julio,,BRASIL,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,
142710,OBSERVATORIO VIAL,2022-12-08,7:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CARLOS PELLEGRINI,1300,CORDOBA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Mojada,,Otro,,,,Si,Si,No,Día,NO,Sin Restricción,Lluvia,Buena,,Funciona
132615,MUNICIPALIDAD DE CORRIENTES,2022-12-07,22:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. ARMINIA,,ONTIVEROS,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,,,,Noche,,Sin Restricción,Despejado,Buena,,
156531,OBSERVATORIO VIAL,2022-12-06,22:15:00,CORRIENTES,18,,,,,,AV. MEDRANO,,SAN FRANCISCODE ASIS,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,Si,No,No,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
155616,OBSERVATORIO VIAL,2022-12-06,14:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,ALTA GRACIA,2464,,,,,2,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Lateral,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
167750,MUNICIPALIDAD DE CORRIENTES,2022-12-05,11:13:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA CENTENARIO,3030,,,-2.748.650,-5.883.247,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,,NO,,Asfalto,,Apto,,,,,,,S/D,Si,S/D,Día,NO,Sin Restricción,Despejado,Buena,,
159883,MUNICIPALIDAD DE CORRIENTES,2022-12-05,8:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,FACUNDO,224,,,-2.749.574,-5.884.329,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Ninguna,,,,No,No,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
167751,MUNICIPALIDAD DE CORRIENTES,2022-12-04,23:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA MAIPÚ,6000,,,-2.753.099,-5.876.936,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,No,No,No,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
176151,OBSERVATORIO VIAL,2022-12-04,9:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,INDEPENDENCIA,,GUEMEZ,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,Si,Si,Si,Día,,,Despejado,,,Funciona
152095,OBSERVATORIO VIAL,2022-12-04,16:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,,PUJOL,,PELLEGRINI,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
156561,OBSERVATORIO VIAL,2022-12-04,12:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,HIPOLITO YRIGOYEN,800,SALTA,,-2.746.844,-5.883.925,2,1,0,3,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Multiple,3,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
169894,MUNICIPALIDAD DE CORRIENTES,2022-12-02,14:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA INDEPENDENCIA,3600,TACUARÍ,,-2.747.932,-5.880.636,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,"Despejada, Seca",,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,,,,Funciona
175460,OBSERVATORIO VIAL,2022-12-02,20:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV RAUL ALFONSIN,3000,,LOS TILOS,,,0,1,0,1,0,Caída desde vehículo,Caída desde vehículo,,,,1,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,,,S/D,S/D,S/D,Noche,SI,,Despejado,,,Sin Semáforo
139278,MUNICIPALIDAD DE CORRIENTES,2022-12-01,14:34:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CATAMARCA,800,,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,S/D,Si,Si,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
139948,OBSERVATORIO VIAL,2022-12-01,10:52:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CARLOS PELLEGRINI,1600,,,,,7,0,0,3,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,3,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
151196,OBSERVATORIO VIAL,2022-11-30,12:12:00,CORRIENTES,18,,,,Urbana,,LAPRIDA,1401,,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
156534,OBSERVATORIO VIAL,2022-11-30,6:20:00,CORRIENTES,18,,,,,Avenida,AV. 3 DE ABRIL,,SANTA FE,,,,0,1,0,1,0,Caída desde vehículo,Caída desde vehículo,S/D,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Mojada,,Cordón Divisorio,,,,Si,Si,No,Noche,SI,Sin Restricción,Lluvia,Lluvia,,Funciona
161491,MUNICIPALIDAD DE CORRIENTES,2022-11-29,7:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVDA 3 DE ABRIL,1200,MENDOZA,,-2.747.563,-5.883.646,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,Si,Si,No,Día,,Sin Restricción,Despejado,Buena,,Funciona
143760,OBSERVATORIO VIAL,2022-11-29,12:58:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. INDEPENDENCIA,3600,GUEMES,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,Si,Día,NO,Otro,Despejado,Buena,,Funciona
176157,OBSERVATORIO VIAL,2022-11-28,23:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,MEDRANO,,ZAPIOLA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,No,No,No,Noche,SI,,Despejado,,,Sin Semáforo
151157,OBSERVATORIO VIAL,2022-11-28,12:45:00,CORRIENTES,18,CAPITAL,21,,Urbana,,QUINQUELA MARTIN,,CENTENARIO,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Despejada,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
151169,OBSERVATORIO VIAL,2022-11-27,7:35:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,RIO CHICO,5200,MADERO,,,,0,1,0,1,0,Caída desde vehículo,Caída desde vehículo,S/D,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,Si,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
165346,MUNICIPALIDAD DE CORRIENTES,2022-11-26,20:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA RÍO CHICO,5600,LAS AMAPOLAS,,-2.746.091,-5.878.031,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,S/D,S/D,,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
142758,OBSERVATORIO VIAL,2022-11-26,2:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,IBERA,1100,PJE LAS FLORES,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Frontal,2,Recta,Intersección / cruce,,NO,,Asfalto,,Baches,Mojada,,Ninguna,,,,No,No,No,,SI,Sin Restricción,Nublado,Buena,,Sin Semáforo
157804,MUNICIPALIDAD DE CORRIENTES,2022-11-26,7:42:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,GUTENBERG,2202,MADARIAGA,,-2.748.346,-5.883.228,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
165287,OBSERVATORIO VIAL,2022-11-26,11:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,4300,RIO JURAMENTO,,-2.748.144,-5.879.934,4,1,0,4,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,4,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,Si,Si,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
133402,DIRECCIÓN DE SEG VIAL,2022-11-25,11:55:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. FERRE,2100,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,,,,Día,NO,Sin Restricción,Despejado,Buena,,
143757,OBSERVATORIO VIAL,2022-11-24,11:52:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,J.R. FERNANDEZ,190,REMEDIOS DE ESCALADA,,,,3,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
151160,OBSERVATORIO VIAL,2022-11-24,7:15:00,CORRIENTES,18,CAPITAL,21,,,Ruta Nacional,12,,ALFONSIN,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,S/D,S/D,S/D,Amanecer,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
163593,MUNICIPALIDAD DE CORRIENTES,2022-11-23,15:58:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVDA. MAIPÚ,2830,,,,,1,0,0,1,0,Atropello a animal/es,Atropello a animal/es,S/D,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,No,,,Día,SI,,Despejado,Buena,,
132629,MUNICIPALIDAD DE CORRIENTES,2022-11-23,15:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CAZADORES CORRENTINOS,,TACUARÍ,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,,NO,,Asfalto,,Apto,Seca,,,,,,,,,Día,NO,Sin Restricción,Despejado,Buena,,
142760,OBSERVATORIO VIAL,2022-11-22,17:28:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,CENTENARIO,5400,RUTA 12,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Lateral,2,Recta,Intersección / cruce,,NO,,,,Apto,"Despejada, Seca",,Ninguna,,,,Si,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
134862,MUNICIPALIDAD DE CORRIENTES,2022-11-22,17:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CARTAGENA,3800,,,,,1,3,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Frontal,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,,,,,NO,Sin Restricción,Despejado,Buena,,
