id_feu,unidad_regional,siniestro_fecha,siniestro_hora,provincia,id_provincia,departamento,id_departamento,localidad,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,entre_calle_2,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_multiple,tipo_siniestro_unico,despiste_previo,tipo_siniestro_otro,tipo_colision,cantidad_de_involucrados,trazado_via,configuracion_de_la_via,configuracion_de_la_via_otro_tipo,pendiente_declive,cono_de_vision,material_de_la_calzada,material_de_la_calzada_otro,estado_de_la_calzada,estado_fisico_ambiental,estado_de_conservacion_otro,division_fisica_de_la_via,division_fisica_de_la_via_otro,barreras_de_seguridad,banquinas,senalizacion_carteleria,senalizacion_horizontal,senalizacion_transitoria,luminosidad,luz_artificial,transito_restringido,estado_ambiental,visibilidad,visibilidad_otro,semaforo
196754,OBSERVATORIO VIAL,2023-11-04,15:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,MEXICO,800,JUNIN,,,,4,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Angulo,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
178614,OBSERVATORIO VIAL,2023-11-02,7:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,PAMPIN,2200,GDOR  RUIZ,,,,1,1,0,1,0,Caída desde vehículo,Caída desde vehículo,,,,1,,Curva Horizontal,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,Si,Si,Si,Día,,,Despejado,,,Sin Semáforo
177781,OBSERVATORIO VIAL,2023-11-02,14:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,3600,MEDRANO,,,,0,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,Funciona
201243,OBSERVATORIO VIAL,2023-10-30,12:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,FERRE,1850,VELEZ SARFIELD,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
196753,OBSERVATORIO VIAL,2023-10-29,9:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,FERRE,2390,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,,,S/D,S/D,S/D,Día,,,Nublado,,,S/D
178615,OBSERVATORIO VIAL,2023-10-29,11:36:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,RECONQUISTA,0,BROWN,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,S/D,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,Sin Semáforo
190580,OBSERVATORIO VIAL,2023-10-28,9:35:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,PARAGUAY,1205,SAN MARTIN,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,Ninguna,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,Sin Semáforo
181851,OBSERVATORIO VIAL,2023-10-28,16:13:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,4500,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,Asfalto,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
190622,OBSERVATORIO VIAL,2023-10-26,13:47:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,BOLIVAR,1300,CATAMARCA,,,,4,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
189215,OBSERVATORIO VIAL,2023-10-25,14:39:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,QUINTANA,1700,ESPAÑA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,Sin Semáforo
186725,OBSERVATORIO VIAL,2023-10-25,12:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SANTA FE,847,,,,,3,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Angulo,2,,Intersección / cruce,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
198239,OBSERVATORIO VIAL,2023-10-25,10:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,ARTIGAS,1100,BOLIVAR,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,Asfalto,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
212387,OBSERVATORIO VIAL,2023-10-24,22:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ARMENIA,3200,24 DE agosto,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,Cantero central,,Ninguna,,Si,Si,No,Noche,NO,,Despejado,,,Funciona
177730,OBSERVATORIO VIAL,2023-10-23,9:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,5198,SANCHEZ DE  BUSTAMANTE,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,Funciona
184107,OBSERVATORIO VIAL,2023-10-22,10:51:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV PAYSANDU,4100,LELOIR,,,,2,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Cantero central,,Ninguna,,S/D,S/D,S/D,Día,,,Despejado,,,Sin Semáforo
194951,OBSERVATORIO VIAL,2023-10-22,7:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,AV LIBERTAD,5150,,,,,3,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,Si,Si,No,Día,,,Despejado,,,Funciona
207721,OBSERVATORIO VIAL,2023-10-22,17:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,YATAY,4500,URUNDAY,,,,1,0,0,1,0,Salida de calzada,Salida de calzada,,DESPISTE,,1,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,Ninguna,,Ninguna,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
177738,OBSERVATORIO VIAL,2023-10-22,13:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,PLACIDO MARTINEZ,800,LA RIOJA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,,,,,S/D,S/D,S/D,Día,,,Despejado,,,Funciona
182662,OBSERVATORIO VIAL,2023-10-21,16:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,MENDOZA,1200,3 DE abril,,,,0,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Ninguna,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Funciona
185921,OBSERVATORIO VIAL,2023-10-21,10:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV CAZADOREZ CORRENTINOS,5.500,SANCHEZ DE BUSTAMANTE,,,,0,0,1,1,0,Caída desde vehículo,Caída desde vehículo,,,,1,,Recta,,,,Asfalto,,Apto,Seca,,Cantero central,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
202004,OBSERVATORIO VIAL,2023-10-20,21:25:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV EL MAESTRO,2000,IBERA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,,,,Apto,Seca,,,,Asfalto,,S/D,S/D,S/D,Noche,NO,,Despejado,,,Funciona
212926,OBSERVATORIO VIAL,2023-10-19,12:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,3200,REP DOMINICANA,RECONQUISTA,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,Cantero central,,Ninguna,,Si,Si,No,Día,,,,,,Funciona
193967,OBSERVATORIO VIAL,2023-10-16,7:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,PELLEGRINI,1600,ESPAÑA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Angulo,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,Si,Si,Día,,,Nublado,,,Sin Semáforo
201281,OBSERVATORIO VIAL,2023-10-16,18:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,ROCA,1400,MORENO,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,Sin Semáforo
207688,OBSERVATORIO VIAL,2023-10-14,13:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ARTIGAS,1400,RIVADAVIA,,,,2,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Ninguna,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
182655,OBSERVATORIO VIAL,2023-10-14,10:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,GDOR VELAZCO,1730,,,-2.747.793,-5.883.283,1,1,0,1,0,Caída desde vehículo,Caída desde vehículo,,,,1,,Mitad de la calle / avenida,,,,Asfalto,,Apto,Seca,,Ninguna,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
194026,OBSERVATORIO VIAL,2023-10-14,17:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,VELEZSARFIELD,2400,AV PUJOL,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Angulo,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
189211,OBSERVATORIO VIAL,2023-10-14,7:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ARMENIA,2879,ESTADOS UNIDOS,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
199939,OBSERVATORIO VIAL,2023-10-13,13:36:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,PLUMERILLO,1829,,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
209220,OBSERVATORIO VIAL,2023-10-10,7:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CATAMARCA,1419,,,,,0,1,0,1,0,Salida de calzada,Salida de calzada,Si,,,1,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Ninguna,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Sin Semáforo
180920,OBSERVATORIO VIAL,2023-10-10,13:28:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,GOBERNADOR VELAZCO,0,LA HERAS,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
176227,OBSERVATORIO VIAL,2023-10-06,7:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV CAZADORES,5400,MILAN,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
202003,OBSERVATORIO VIAL,2023-10-06,7:52:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Nacional,12,6176,MILAN,,,,1,0,0,1,0,Vuelco (solo 1 participante),Vuelco (solo 1 participante),,,,1,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,Asfalto,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
201971,OBSERVATORIO VIAL,2023-10-04,18:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CAZADORES CORRENTINOS,3901,RESOAGLI,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,S/D,,,,Asfalto,,Apto,Seca,,S/D,,Asfalto,,S/D,S/D,S/D,Día,,,Despejado,,,Sin Semáforo
176188,OBSERVATORIO VIAL,2023-10-03,8:09:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA RÍO CHICO,5800,LAS VIOLETAS,,-2.746.042,-5.877.562,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,,Asfalto,,Apto,Seca,,Barreras de seguridad,,Ninguna,Barrera de Hormigón,S/D,S/D,S/D,Día,,,Despejado,,,S/D
189276,OBSERVATORIO VIAL,2023-10-02,12:48:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN MARTIN,1700,JUJUY,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Frontal,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
193970,OBSERVATORIO VIAL,2023-10-01,9:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,HIPOLITO YRIGOYEN,1600,SANTA FE,,,,1,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,Funciona
200515,DIRECCION GENERAL DE SEGURIDAD VIAL,2023-10-01,12:54:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,JUAN MANUEL ESTRADA,735,CHOCON,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,Asfalto,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
205655,OBSERVATORIO VIAL,2023-09-30,3:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV TTE IBAÑEZ,900,PJE REVIDATTI,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,Cantero central,,Ninguna,,S/D,S/D,S/D,Noche,NO,,Despejado,,,Sin Semáforo
194017,OBSERVATORIO VIAL,2023-09-28,11:55:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV LAPRIDA,5000,AV ALFONSIN,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Angulo,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,Funciona
198243,OBSERVATORIO VIAL,2023-09-27,12:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,LAMADRID,3280,CHACABUCO,RECONQUISTA,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,2,,S/D,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
210017,OBSERVATORIO VIAL,2023-09-26,6:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV PATAGONIA,2100,AV PAYSANDU,,,,2,1,0,3,0,Colisión entre vehículos,Colisión entre vehículos,,,Multiple,3,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Cantero central,,Ninguna,,Si,Si,No,Día,,,,,,Funciona
186726,OBSERVATORIO VIAL,2023-09-26,7:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CATAMARCA,641,,,,,1,1,0,1,1,Atropello a peatón/es,Atropello a peatón/es,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
190636,OBSERVATORIO VIAL,2023-09-25,16:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,9 DE julio,1800,PARAGUAY,,,,3,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Angulo,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,Sin Semáforo
177748,OBSERVATORIO VIAL,2023-09-25,15:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Nacional,12,,,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Curva Horizontal,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,No,No,No,Día,,,Despejado,,,Sin Semáforo
193979,OBSERVATORIO VIAL,2023-09-21,16:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN MARTIN,1500,,,,,0,2,0,1,0,Caída desde vehículo,Caída desde vehículo,,,,1,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
177725,OBSERVATORIO VIAL,2023-09-19,10:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SANTA FE,1500,RIVADAVIA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
193973,OBSERVATORIO VIAL,2023-09-17,19:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,FERRE,1900,BRASIL,,,,2,1,0,3,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,3,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,,,S/D,,,Noche,SI,,Despejado,,,S/D
211669,OBSERVATORIO VIAL,2023-09-17,23:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV SARMIENTO,3500,PLUMERILLO,,-4.000.000,-6.100.000,1,3,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,,,S/D,,,Si,,Noche,,,Nublado,,,Sin Semáforo
177715,OBSERVATORIO VIAL,2023-09-16,7:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA CAZADORES CORRENTINOS,4400,MEDRANO,,-2.748.755,-5.879.940,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Barreras de seguridad,,Ninguna,Barrera de Hormigón,S/D,S/D,No,Día,,,Despejado,,,S/D
188343,OBSERVATORIO VIAL,2023-09-16,23:26:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV SARMIENTO,1900,NECOCHEA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Angulo,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,Si,,,Noche,NO,,Despejado,,,Sin Semáforo
193980,OBSERVATORIO VIAL,2023-09-16,8:09:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,S/D,Ruta Provincial,RUTA 43,2,,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
180919,OBSERVATORIO VIAL,2023-09-16,8:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,0,RECONQUISTA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,Sin Semáforo
190576,OBSERVATORIO VIAL,2023-09-15,22:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,LAS VIOLETAS,500,MALAGA,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Noche,SI,,Despejado,,,S/D
205548,OBSERVATORIO VIAL,2023-09-13,14:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. J. R. FERNANDEZ,100,LOS COCOS,,-2.746.258,-5.878.726,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,Barreras de seguridad,,Ninguna,Otro,Si,Si,Si,Noche,NO,,Despejado,,,Funciona
197503,OBSERVATORIO VIAL,2023-09-12,6:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN LUIS,989,BOLIVAR,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
204260,OBSERVATORIO VIAL,2023-09-09,14:35:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV PUJOL,2199,ROTONDA PONCHO VERDE,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Angulo,2,,Curva Horizontal,,,,Asfalto,,Apto,Seca,,S/D,,Asfalto,,S/D,S/D,S/D,Día,,,Despejado,,,Sin Semáforo
186724,OBSERVATORIO VIAL,2023-09-01,12:58:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,CARTAGENA,3400,CASTELLI,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Alcance,2,,Intersección / cruce,,,,Asfalto,,Apto,Seca,,S/D,,S/D,,No,No,No,Día,,,Despejado,,,Sin Semáforo
199950,OBSERVATORIO VIAL,2023-08-31,7:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Nacional,12,1023,CAZADORES CORRENTINOS,,,,1,0,1,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,,"Mojada, S/D",,S/D,,Asfalto,,S/D,S/D,S/D,Noche,,,Lluvia,,,S/D
209115,OBSERVATORIO VIAL,2023-08-30,13:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,HIPOLITO YRIGOYEN,1500,SANTA FE,,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,No obstruido,Asfalto,,Apto,Seca,,Ninguna,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Funciona
177776,OBSERVATORIO VIAL,2023-08-29,10:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,MENDOZA,1500,3 DE abril,,-2.747.489,-5.883.645,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Mitad de la calle / avenida,,,,Asfalto,,Apto,Seca,,Ninguna,,Ninguna,,Si,Si,No,Día,,,Despejado,,,Funciona
201276,OBSERVATORIO VIAL,2023-08-28,8:23:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ARMENIA,6315,,,,,1,1,0,1,1,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Recta,,,,Asfalto,,Apto,Seca,,S/D,,,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
199931,OBSERVATORIO VIAL,2023-08-27,5:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA MAIPU,1200,GOYA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
202002,OBSERVATORIO VIAL,2023-08-26,14:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,MAIPU,3215,TILCARA,,,,1,0,0,1,0,Caída desde vehículo,Caída desde vehículo,,,,1,,Recta,,,,Asfalto,,Apto,Seca,,Ninguna,,Asfalto,,S/D,S/D,S/D,Día,,,Despejado,,,S/D
215307,OBSERVATORIO VIAL,2023-08-26,9:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,VELEZ SARSFIELD,500,,PJE CABRAL,,,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Lateral,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,Ninguna,,Ninguna,,No,No,No,Día,,,Despejado,,,Sin Semáforo
177718,OBSERVATORIO VIAL,2023-08-26,13:25:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Rural,Ruta Provincial,5,5,FRENTE A PACHECO,,-2.748.601,-5.877.038,0,1,0,1,0,Caída desde vehículo,Caída desde vehículo,,,,1,,Recta,,,,Asfalto,,Apto,Seca,,Ninguna,,Pasto,,No,Si,No,Día,,,Despejado,,,Sin Semáforo
186778,OBSERVATORIO VIAL,2023-08-26,9:11:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV 3 DE ABRIL,500,SAN LUIS,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,Angulo,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,Si,Si,No,Día,,,Despejado,,,Funciona
193968,OBSERVATORIO VIAL,2023-08-25,8:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,ARTIGAS,1500,FERRE,,,,3,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,,,,2,,Intersección / cruce,,,S/D,Asfalto,,Apto,Seca,,S/D,,S/D,,S/D,S/D,S/D,Día,,,Despejado,,,Funciona
