id_feu,siniestro_fecha,provincia,id_provincia,numero,numero_ocupantes,tipo_involucrado,otro_tipo_involucrado,ano_vehiculo,uso_vehiculo,tipo_servicio_vehiculo,tipo_vehiculo_de_movilidad_personal,tipo_de_bicicleta,tipo_de_transporte_de_carga,sustancias_peligrosas,tipo_transporte_pasajeros,tipo_traccion_a_sangre
110493,2021-07-10 4:30:00,CORRIENTES,21,0,1,Automóvil,,2004,Privado,Pax,,,,,,
110493,2021-07-10 4:30:00,CORRIENTES,21,1,1,Automóvil,,2006,,,,,,,,
112197,2021-07-17 13:13:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,2010,Privado,,,,,,,
112197,2021-07-17 13:13:00,CORRIENTES,21,1,1,Motocicleta,,2019,Privado,,,,,,,
113320,2021-07-29 10:15:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
113320,2021-07-29 10:15:00,CORRIENTES,21,1,0,Camioneta/Utilitario,,,Privado,,,,,,,
114268,2021-08-02 6:20:00,CORRIENTES,21,0,1,Automóvil,,,,,,,,,,
114268,2021-08-02 6:20:00,CORRIENTES,21,1,2,Motocicleta,,,Privado,,,,,,,
114270,2021-08-02 10:45:00,CORRIENTES,21,0,0,Automóvil,,,Privado,,,,,,,
114270,2021-08-02 10:45:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
114278,2021-08-07 19:05:00,CORRIENTES,21,0,2,Automóvil,,,Privado,,,,,,,
114278,2021-08-07 19:05:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
116012,2021-08-12 14:15:00,CORRIENTES,21,0,1,Automóvil,,2002,Privado,,,,,,,
116012,2021-08-12 14:15:00,CORRIENTES,21,1,3,Motocicleta,,2003,Privado,,,,,,,
118307,2021-08-28 10:49:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
118307,2021-08-28 10:49:00,CORRIENTES,21,1,2,Motocicleta,,,Privado,,,,,,,
119119,2021-08-29 23:00:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
119119,2021-08-29 23:00:00,CORRIENTES,21,1,0,Automóvil,,,Privado,,,,,,,
119119,2021-08-29 23:00:00,CORRIENTES,21,2,1,Automóvil,,,Privado,,,,,,,
119121,2021-09-02 11:45:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,,Privado,,,,,,,
119121,2021-09-02 11:45:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
119143,2021-09-09 16:00:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
119143,2021-09-09 16:00:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,
119948,2021-09-10 9:28:00,CORRIENTES,21,0,1,Automóvil,,,,,,,,,,
119948,2021-09-10 9:28:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,
119951,2021-09-11 7:30:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
119951,2021-09-11 7:30:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
119963,2021-09-11 17:50:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
119963,2021-09-11 17:50:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
119972,2021-09-14 19:30:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
119972,2021-09-14 19:30:00,CORRIENTES,21,1,,Motocicleta,,,,,,,,,,
119975,2021-09-16 8:00:00,CORRIENTES,21,0,1,Automóvil,,,,,,,,,,
119975,2021-09-16 8:00:00,CORRIENTES,21,1,1,Automóvil,,,Privado,,,,,,,
119978,2021-09-16 12:15:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
119978,2021-09-16 12:15:00,CORRIENTES,21,1,1,Automóvil,,,Privado,,,,,,,
119978,2021-09-16 12:15:00,CORRIENTES,21,2,1,Motocicleta,,,Privado,,,,,,,
119979,2021-09-17 9:30:00,CORRIENTES,21,0,1,Automóvil,,,,,,,,,,
119979,2021-09-17 9:30:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,
119988,2021-09-19 19:05:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
119988,2021-09-19 19:05:00,CORRIENTES,21,1,2,Motocicleta,,,Privado,,,,,,,
120709,2021-09-27 16:00:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
120709,2021-09-27 16:00:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,,Privado,,,,,,,
120709,2021-09-27 16:00:00,CORRIENTES,21,2,1,Camioneta/Utilitario,,,Privado,,,,,,,
120747,2021-09-25 21:30:00,CORRIENTES,21,0,1,Automóvil,,,,,,,,,,
120747,2021-09-25 21:30:00,CORRIENTES,21,1,,Motocicleta,,,,,,,,,,
121559,2021-10-06 11:00:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
121559,2021-10-06 11:00:00,CORRIENTES,21,1,,Transporte de carga,,,,,,,,,,
121658,2021-10-06 23:30:00,CORRIENTES,21,0,2,Motocicleta,,,Privado,,,,,,,
121671,2021-10-09 10:45:00,CORRIENTES,21,0,2,Automóvil,,,Privado,,,,,,,
121710,2021-10-10 20:40:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,2018,Privado,,,,,,,
121710,2021-10-10 20:40:00,CORRIENTES,21,1,1,Motocicleta,,2020,Privado,,,,,,,
122549,2021-10-07 12:54:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
122549,2021-10-07 12:54:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
122550,2021-10-08 1:20:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
122550,2021-10-08 1:20:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
122952,2021-10-15 8:00:00,CORRIENTES,21,0,1,Automóvil,,2018,Privado,,,,,,,
122952,2021-10-15 8:00:00,CORRIENTES,21,1,1,Motocicleta,,,,,,,,,,
123433,2021-10-21 22:15:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
123433,2021-10-21 22:15:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
124175,2021-10-27 8:49:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
124175,2021-10-27 8:49:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
124189,2021-10-27 17:45:00,CORRIENTES,21,0,1,Motocicleta,,2017,Privado,,,,,,,
124189,2021-10-27 17:45:00,CORRIENTES,21,1,1,Transporte de carga,,1995,,,,,,,,
124202,2021-10-29 11:15:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
125020,2021-11-03 8:19:00,CORRIENTES,21,0,1,Automóvil,,,,,,,,,,
125020,2021-11-03 8:19:00,CORRIENTES,21,1,1,Motocicleta,,,,,,,,,,
126982,2021-11-08 17:15:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
126982,2021-11-08 17:15:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,,Privado,,,,,,,
127012,2021-11-12 8:40:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
128320,2021-11-25 9:40:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
128641,2021-12-02 8:30:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
128641,2021-12-02 8:30:00,CORRIENTES,21,1,2,Motocicleta,,,Privado,,,,,,,
129559,2021-12-06 15:30:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,,Privado,,,,,,,
129559,2021-12-06 15:30:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
129568,2021-12-08 10:55:00,CORRIENTES,21,0,2,Automóvil,,,Privado,,,,,,,
130966,2021-12-31 7:20:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
130981,2021-12-10 12:16:00,CORRIENTES,21,0,1,Automóvil,,,,,,,,,,
130981,2021-12-10 12:16:00,CORRIENTES,21,1,1,Automóvil,,,,,,,,,,
131001,2021-12-13 16:43:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
131001,2021-12-13 16:43:00,CORRIENTES,21,1,,Motocicleta,,,Privado,,,,,,,
131002,2021-12-14 10:55:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,,Privado,,,,,,,
131002,2021-12-14 10:55:00,CORRIENTES,21,1,2,Motocicleta,,,Privado,,,,,,,
131726,2021-12-18 17:45:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
131726,2021-12-18 17:45:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
134808,2021-01-10 16:30:00,CORRIENTES,21,0,1,Automóvil,,1993,,,,,,,,
134808,2021-01-10 16:30:00,CORRIENTES,21,1,1,Motocicleta,,2022,,,,,,,,
134852,2021-01-25 14:00:00,CORRIENTES,21,0,1,Automóvil,,1995,,,,,,,,
134852,2021-01-25 14:00:00,CORRIENTES,21,1,1,Bicicleta,,2019,,,,,,,,
91682,2021-01-07 22:30:00,CORRIENTES,21,0,1,Automóvil,,2001,Privado,,,,,,,
91682,2021-01-07 22:30:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
91687,2021-01-14 10:40:00,CORRIENTES,21,0,1,Automóvil,,2004,Privado,,,,,,,
91687,2021-01-14 10:40:00,CORRIENTES,21,1,1,Transporte de carga,,2003,Privado,,,,,,,
93050,2021-01-24 11:00:00,CORRIENTES,21,0,1,Automóvil,,2002,Privado,,,,,,,
93050,2021-01-24 11:00:00,CORRIENTES,21,1,1,Motocicleta,,2016,Privado,,,,,,,
94683,2021-02-03 11:15:00,CORRIENTES,21,0,1,Transporte de pasajeros,,2008,Publico,,,,,,,
94683,2021-02-03 11:15:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,2006,Privado,,,,,,,
95202,2021-02-08 1:54:00,CORRIENTES,21,0,0,Motocicleta,,2017,Privado,,,,,,,
95206,2021-02-08 9:10:00,CORRIENTES,21,0,1,Automóvil,,2017,Privado,,,,,,,
95206,2021-02-08 9:10:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
95209,2021-02-09 10:20:00,CORRIENTES,21,0,2,Automóvil,,2006,Privado,,,,,,,
95209,2021-02-09 10:20:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
95898,2021-02-10 15:40:00,CORRIENTES,21,0,2,Camioneta/Utilitario,,2010,Privado,,,,,,,
95898,2021-02-10 15:40:00,CORRIENTES,21,1,2,Motocicleta,,2001,Privado,,,,,,,
95899,2021-02-10 23:20:00,CORRIENTES,21,0,1,Automóvil,,2001,Privado,,,,,,,
95899,2021-02-10 23:20:00,CORRIENTES,21,1,1,Bicicleta,,2020,Privado,,,,,,,
95910,2021-02-17 8:30:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,2015,Privado,,,,,,,
95910,2021-02-17 8:30:00,CORRIENTES,21,1,1,Motocicleta,,2017,Privado,,,,,,,
95915,2021-02-20 9:10:00,CORRIENTES,21,0,1,Automóvil,,2017,Privado,,,,,,,
95915,2021-02-20 9:10:00,CORRIENTES,21,1,1,Motocicleta,,2015,Privado,,,,,,,
96768,2021-02-21 11:00:00,CORRIENTES,21,0,2,Camioneta/Utilitario,,2011,Privado,,,,,,,
96768,2021-02-21 11:00:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
96780,2021-02-25 1:05:00,CORRIENTES,21,0,1,Transporte de carga,,2006,Privado,Carga,,,,,,
96780,2021-02-25 1:05:00,CORRIENTES,21,1,1,Motocicleta,,2016,Privado,,,,,,,
98237,2021-03-06 7:10:00,CORRIENTES,21,0,1,Automóvil,,2006,Privado,,,,,,,
98237,2021-03-06 7:10:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,2018,Privado,,,,,,,
98237,2021-03-06 7:10:00,CORRIENTES,21,2,1,Camioneta/Utilitario,,2011,Privado,,,,,,,
100031,2021-03-31 16:20:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
100031,2021-03-31 16:20:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
100033,2021-03-26 13:45:00,CORRIENTES,21,0,1,Automóvil,,2014,Privado,,,,,,,
100033,2021-03-26 13:45:00,CORRIENTES,21,1,1,Motocicleta,,2011,Privado,,,,,,,
105537,2021-04-09 12:00:00,CORRIENTES,21,0,1,Motocicleta,,2008,Privado,,,,,,,
105562,2021-04-12 12:10:00,CORRIENTES,21,0,1,Transporte de carga,,2020,,,,,,,,
105562,2021-04-12 12:10:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,
106216,2021-04-22 8:15:00,CORRIENTES,21,0,1,Automóvil,,2008,Privado,,,,,,,
106216,2021-04-22 8:15:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
106220,2021-04-23 6:50:00,CORRIENTES,21,0,1,Automóvil,,2010,Privado,,,,,,,
106220,2021-04-23 6:50:00,CORRIENTES,21,1,1,Bicicleta,,2021,Privado,,,,,,,
106221,2021-04-24 8:50:00,CORRIENTES,21,0,2,Transporte de carga,,2012,Privado,,,,,,,
106221,2021-04-24 8:50:00,CORRIENTES,21,1,1,Motocicleta,,2014,Privado,,,,,,,
106224,2021-05-01 14:05:00,CORRIENTES,21,0,1,Motocicleta,,2018,Privado,,,,,,,
106224,2021-05-01 14:05:00,CORRIENTES,21,1,1,Automóvil,,2012,Privado,,,,,,,
106263,2021-05-10 7:15:00,CORRIENTES,21,0,1,Motocicleta,,2003,Privado,,,,,,,
106263,2021-05-10 7:15:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,2012,Privado,,,,,,,
106272,2021-05-13 17:35:00,CORRIENTES,21,0,1,Motocicleta,,2019,Privado,,,,,,,
106272,2021-05-13 17:35:00,CORRIENTES,21,1,1,Bicicleta,,2021,Privado,,,,,,,
107645,2021-05-19 9:20:00,CORRIENTES,21,0,1,Automóvil,,2018,Privado,,,,,,,
107645,2021-05-19 9:20:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,2020,Privado,,,,,,,
107647,2021-05-19 18:00:00,CORRIENTES,21,0,2,Motocicleta,,2018,Privado,,,,,,,
107649,2021-05-20 3:10:00,CORRIENTES,21,0,1,Automóvil,,2006,Privado,,,,,,,
107990,2021-05-29 10:15:00,CORRIENTES,21,0,1,Motocicleta,,2017,Privado,,,,,,,
107990,2021-05-29 10:15:00,CORRIENTES,21,1,1,Motocicleta,,2007,,,,,,,,
108372,2021-06-03 7:14:00,CORRIENTES,21,0,1,Automóvil,,2003,Privado,,,,,,,
108372,2021-06-03 7:14:00,CORRIENTES,21,1,1,Automóvil,,2010,Privado,,,,,,,
108381,2021-06-04 8:15:00,CORRIENTES,21,0,1,Automóvil,,2010,Privado,,,,,,,
108381,2021-06-04 8:15:00,CORRIENTES,21,1,1,Motocicleta,,2019,Privado,,,,,,,
108410,2021-06-04 10:20:00,CORRIENTES,21,0,1,Motocicleta,,2021,,,,,,,,
108410,2021-06-04 10:20:00,CORRIENTES,21,1,3,Automóvil,,2017,Privado,,,,,,,
108411,2021-06-04 12:40:00,CORRIENTES,21,0,1,Automóvil,,2003,Privado,,,,,,,
108411,2021-06-04 12:40:00,CORRIENTES,21,1,1,Motocicleta,,2006,Privado,,,,,,,
108412,2021-06-04 20:30:00,CORRIENTES,21,0,1,Automóvil,,2005,Privado,,,,,,,
108412,2021-06-04 20:30:00,CORRIENTES,21,1,1,Motocicleta,,2004,Privado,,,,,,,
108421,2021-06-08 7:45:00,CORRIENTES,21,0,1,Automóvil,,1999,Privado,,,,,,,
108421,2021-06-08 7:45:00,CORRIENTES,21,1,1,Transporte de pasajeros,,2002,Privado,,,,,,,
108435,2021-06-10 5:30:00,CORRIENTES,21,0,1,Motocicleta,,2021,Privado,,,,,,,
108435,2021-06-10 5:30:00,CORRIENTES,21,1,1,Transporte de pasajeros,,2013,Privado,,,,,,,
108439,2021-06-11 20:30:00,CORRIENTES,21,0,1,Motocicleta,,2018,Privado,,,,,,,
108439,2021-06-11 20:30:00,CORRIENTES,21,1,1,Motocicleta,,2001,Privado,,,,,,,
108443,2021-06-14 6:10:00,CORRIENTES,21,0,1,Motocicleta,,2004,Privado,,,,,,,
108446,2021-06-14 8:10:00,CORRIENTES,21,0,1,Motocicleta,,2000,Privado,,,,,,,
108447,2021-06-14 8:15:00,CORRIENTES,21,0,1,Motocicleta,,2001,Privado,,,,,,,
108447,2021-06-14 8:15:00,CORRIENTES,21,1,1,Automóvil,,2018,Privado,,,,,,,
108916,2021-06-25 7:40:00,CORRIENTES,21,0,1,Automóvil,,2005,Privado,,,,,,,
108916,2021-06-25 7:40:00,CORRIENTES,21,1,1,Motocicleta,,2017,Privado,,,,,,,
109644,2021-06-29 15:25:00,CORRIENTES,21,0,1,Automóvil,,2017,Privado,,,,,,,
109644,2021-06-29 15:25:00,CORRIENTES,21,1,1,Bicicleta,,2020,Privado,,,,,,,
110351,2021-06-30 15:00:00,CORRIENTES,21,0,1,Motocicleta,,2018,Privado,,,,,,,
110351,2021-06-30 15:00:00,CORRIENTES,21,1,1,Transporte de pasajeros,,2010,Publico,,,,,,,
110430,2021-07-03 17:00:00,CORRIENTES,21,0,1,Motocicleta,,2004,Privado,,,,,,,
110430,2021-07-03 17:00:00,CORRIENTES,21,1,1,Bicicleta,,2021,Privado,,,,,,,
111124,2021-07-14 14:15:00,CORRIENTES,21,0,1,Automóvil,,2020,Privado,,,,,,,
111124,2021-07-14 14:15:00,CORRIENTES,21,1,1,Motocicleta,,2019,Privado,,,,,,,
112215,2021-07-19 8:49:00,CORRIENTES,21,0,1,Motocicleta,,2004,Privado,,,,,,,
112215,2021-07-19 8:49:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,2006,Privado,,,,,,,
113307,2021-07-16 18:00:00,CORRIENTES,21,0,,Automóvil,,,Publico,Pax,,,,,,
113307,2021-07-16 18:00:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
113314,2021-07-25 0:40:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
113314,2021-07-25 0:40:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
113323,2021-06-14 18:30:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
113323,2021-06-14 18:30:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
115146,2021-08-10 6:40:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
115168,2021-08-12 12:20:00,CORRIENTES,21,0,1,Automóvil,,,,,,,,,,
115168,2021-08-12 12:20:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
116015,2021-08-15 0:47:00,CORRIENTES,21,0,1,Automóvil,,2001,Privado,,,,,,,
116015,2021-08-15 0:47:00,CORRIENTES,21,1,1,Motocicleta,,2000,Privado,,,,,,,
118281,2021-08-19 23:30:00,CORRIENTES,21,0,1,Automóvil,,2015,Privado,,,,,,,
118287,2021-08-20 19:00:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
118287,2021-08-20 19:00:00,CORRIENTES,21,1,,Automóvil,,,,,,,,,,
118295,2021-08-25 13:50:00,CORRIENTES,21,0,2,Transporte de carga,,,Privado,Carga,,,,,,
118295,2021-08-25 13:50:00,CORRIENTES,21,1,,Transporte de carga,,,Privado,Carga,,,,,,
118304,2021-08-28 10:04:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
118304,2021-08-28 10:04:00,CORRIENTES,21,1,,Automóvil,,,,,,,,,,
119114,2021-08-21 11:15:00,CORRIENTES,21,0,1,Motocicleta,,,,,,,,,,
119136,2021-09-06 7:20:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
119136,2021-09-06 7:20:00,CORRIENTES,21,1,1,Transporte de carga,,,Privado,,,,,,,
119137,2021-09-07 15:30:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
119137,2021-09-07 15:30:00,CORRIENTES,21,1,3,Motocicleta,,,Privado,,,,,,,
119913,2021-09-08 22:30:00,CORRIENTES,21,0,0,Automóvil,,,Privado,,,,,,,
119913,2021-09-08 22:30:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
119914,2021-09-09 18:50:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
119914,2021-09-09 18:50:00,CORRIENTES,21,1,1,Transporte de pasajeros,,,Publico,,,,,,,
119981,2021-09-18 7:45:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,,Privado,,,,,,,
119981,2021-09-18 7:45:00,CORRIENTES,21,1,1,Motocicleta,,,,,,,,,,
119983,2021-09-19 11:23:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
119983,2021-09-19 11:23:00,CORRIENTES,21,1,2,Motocicleta,,,Privado,,,,,,,
119987,2021-09-19 20:05:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
119987,2021-09-19 20:05:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
119991,2021-09-23 8:05:00,CORRIENTES,21,0,1,Automóvil,,,,,,,,,,
119991,2021-09-23 8:05:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
120712,2021-09-27 18:15:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
120712,2021-09-27 18:15:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
120714,2021-09-29 9:40:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
120714,2021-09-29 9:40:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,
120723,2021-09-19 14:30:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
120723,2021-09-19 14:30:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
120726,2021-09-24 9:00:00,CORRIENTES,21,0,1,Motocicleta,,,,,,,,,,
120726,2021-09-24 9:00:00,CORRIENTES,21,1,1,Transporte de carga,,,Privado,,,,,,,
120743,2021-09-24 14:20:00,CORRIENTES,21,0,1,Motocicleta,,,,,,,,,,
120743,2021-09-24 14:20:00,CORRIENTES,21,1,,Transporte de carga,,,,,,,,,,
120744,2021-09-24 9:35:00,CORRIENTES,21,0,1,Automóvil,,,,,,,,,,
120744,2021-09-24 9:35:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
120758,2021-10-02 20:10:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
120758,2021-10-02 20:10:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,
121660,2021-10-08 17:55:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
