id_feu,siniestro_fecha,provincia,id_provincia,numero,numero_ocupantes,tipo_involucrado,otro_tipo_involucrado,ano_vehiculo,uso_vehiculo,tipo_servicio_vehiculo,tipo_vehiculo_de_movilidad_personal,tipo_de_bicicleta,tipo_de_transporte_de_carga,sustancias_peligrosas,tipo_transporte_pasajeros,tipo_traccion_a_sangre
74181,2020-12-18 9:40:00,CORRIENTES,21,0,1,Motocicleta,,2017,Privado,,,,,,,
74181,2020-12-18 9:40:00,CORRIENTES,21,1,1,Automóvil,,2019,Privado,,,,,,,
74218,2020-12-17 14:00:00,CORRIENTES,21,0,1,Automóvil,,2018,Privado,,,,,,,
74218,2020-12-17 14:00:00,CORRIENTES,21,1,1,Motocicleta,,2010,Privado,,,,,,,
74535,2020-12-16 16:50:00,CORRIENTES,21,0,1,Motocicleta,,2020,Privado,,,,,,,
74535,2020-12-16 16:50:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,
74751,2020-12-16 11:50:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
74751,2020-12-16 11:50:00,CORRIENTES,21,1,1,Automóvil,,2012,Privado,,,,,,,
75099,2020-12-16 10:00:00,CORRIENTES,21,0,1,Automóvil,,2014,Privado,,,,,,,
75099,2020-12-16 10:00:00,CORRIENTES,21,1,1,Automóvil,,2010,Privado,,,,,,,
75163,2020-12-15 11:35:00,CORRIENTES,21,0,1,Transporte de carga,,2015,Privado,Carga,,,,,,
75163,2020-12-15 6:10:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,
75476,2020-12-15 6:10:00,CORRIENTES,21,0,1,Bicicleta,,2020,Privado,,,,,,,
75476,2020-12-14 7:00:00,CORRIENTES,21,1,1,Motocicleta,,2020,Privado,,,,,,,
75806,2020-12-14 7:00:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
75818,2020-12-13 10:45:00,CORRIENTES,21,0,1,Automóvil,,2010,Privado,,,,,,,
75818,2020-12-13 10:45:00,CORRIENTES,21,1,1,Motocicleta,,2012,Privado,,,,,,,
76114,2020-12-12 13:50:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
76114,2020-12-11 12:20:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
76210,2020-12-11 12:20:00,CORRIENTES,21,0,1,Motocicleta,,2018,Privado,,,,,,,
76228,2020-12-11 10:00:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
76228,2020-12-11 10:00:00,CORRIENTES,21,1,1,Motocicleta,,2010,Privado,,,,,,,
76784,2020-12-11 8:15:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
76784,2020-12-11 8:15:00,CORRIENTES,21,1,1,Motocicleta,,2017,Privado,,,,,,,
76791,2020-12-11 7:25:00,CORRIENTES,21,0,1,Automóvil,,2015,Privado,,,,,,,
76791,2020-12-11 7:25:00,CORRIENTES,21,1,1,Motocicleta,,2020,Privado,,,,,,,
77242,2020-12-10 8:45:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
77242,2020-12-10 8:45:00,CORRIENTES,21,1,1,Motocicleta,,2014,Privado,,,,,,,
79284,2020-12-09 13:55:00,CORRIENTES,21,0,2,Transporte de carga,,2013,Privado,,,,,,,
79284,2020-12-09 13:55:00,CORRIENTES,21,1,1,Motocicleta,,2012,Privado,,,,,,,
79361,2020-12-08 20:00:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
79361,2020-12-08 20:00:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,2018,Privado,,,,,,,
79451,2020-12-07 20:15:00,CORRIENTES,21,0,1,Transporte de carga,,2018,Privado,,,,,,,
79451,2020-12-07 20:15:00,CORRIENTES,21,1,1,Motocicleta,,2020,Privado,,,,,,,
79470,2020-12-06 12:55:00,CORRIENTES,21,0,1,Automóvil,,2016,Privado,,,,,,,
79470,2020-12-06 12:55:00,CORRIENTES,21,1,2,Transporte de carga,,2012,Privado,,,,,,,
79693,2020-12-06 12:55:00,CORRIENTES,21,0,1,Automóvil,,2018,Privado,,,,,,,
79693,2020-12-06 12:55:00,CORRIENTES,21,1,1,Automóvil,,2008,Privado,,,,,,,
80492,2020-12-05 13:20:00,CORRIENTES,21,0,1,Motocicleta,,2013,Privado,,,,,,,
80492,2020-12-05 12:00:00,CORRIENTES,21,1,1,Automóvil,,2017,Privado,,,,,,,
81278,2020-12-05 12:00:00,CORRIENTES,21,0,1,Automóvil,,2020,Privado,,,,,,,
81278,2020-12-04 18:00:00,CORRIENTES,21,1,1,Automóvil,,2014,Privado,,,,,,,
81281,2020-12-04 18:00:00,CORRIENTES,21,0,2,Camioneta/Utilitario,,2018,Privado,,,,,,,
81281,2020-12-03 23:15:00,CORRIENTES,21,1,2,Automóvil,,2012,Privado,,,,,,,
84079,2020-12-01 16:50:00,CORRIENTES,21,0,1,Otro,,2012,Privado,Emergencia,,,,,,
84079,2020-12-01 16:50:00,CORRIENTES,21,1,1,Automóvil,,2010,Privado,,,,,,,
84248,2020-12-01 8:30:00,CORRIENTES,21,0,1,Motocicleta,,2019,Privado,,,,,,,
84248,2020-11-29 12:30:00,CORRIENTES,21,1,1,Automóvil,,2008,Privado,,,,,,,
84257,2020-11-29 12:30:00,CORRIENTES,21,0,1,Motocicleta,,2010,Privado,,,,,,,
84279,2020-11-29 6:50:00,CORRIENTES,21,0,3,Motocicleta,,2018,,,,,,,,
84279,2020-11-29 6:50:00,CORRIENTES,21,1,1,Motocicleta,,2019,,,,,,,,
84287,2020-11-27 11:00:00,CORRIENTES,21,0,1,Automóvil,,2018,Privado,,,,,,,
84287,2020-11-27 11:00:00,CORRIENTES,21,1,1,Automóvil,,2019,Privado,,,,,,,
84589,2020-11-24 11:10:00,CORRIENTES,21,0,1,Automóvil,,2008,Privado,,,,,,,
84589,2020-11-24 11:10:00,CORRIENTES,21,1,2,Motocicleta,,2020,Privado,,,,,,,
84592,2020-11-24 11:10:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
84592,2020-11-22 12:50:00,CORRIENTES,21,1,1,Transporte de carga,,2014,Privado,,,,,,,
84767,2020-11-22 12:50:00,CORRIENTES,21,0,1,Motocicleta,,2020,Privado,,,,,,,
85000,2020-11-21 21:47:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
85000,2020-11-21 21:47:00,CORRIENTES,21,1,1,Motocicleta,,2014,Privado,,,,,,,
85004,2020-11-20 7:51:00,CORRIENTES,21,0,1,Automóvil,,2020,Privado,,,,,,,
85004,2020-11-20 7:51:00,CORRIENTES,21,1,2,Automóvil,,2020,Privado,,,,,,,
85194,2020-11-19 11:10:00,CORRIENTES,21,0,1,Motocicleta,,2010,Privado,,,,,,,
85194,2020-11-19 11:10:00,CORRIENTES,21,1,1,Automóvil,,2017,Privado,,,,,,,
85406,2020-11-17 22:30:00,CORRIENTES,21,0,1,Motocicleta,,2020,Privado,,,,,,,
85539,2020-11-17 22:30:00,CORRIENTES,21,0,1,Transporte de carga,,2017,Privado,,,,,,,
85539,2020-11-16 16:30:00,CORRIENTES,21,1,1,Transporte de carga,,2005,Privado,,,,,,,
85542,2020-11-16 16:30:00,CORRIENTES,21,0,1,Motocicleta,,2004,Privado,,,,,,,
85774,2020-11-16 13:30:00,CORRIENTES,21,0,1,Automóvil,,2018,Privado,,,,,,,
85774,2020-11-16 13:30:00,CORRIENTES,21,1,1,Automóvil,,2010,Privado,,,,,,,
86070,2020-11-16 13:30:00,CORRIENTES,21,0,1,Automóvil,,2006,Privado,,,,,,,
86070,2020-11-16 13:30:00,CORRIENTES,21,1,1,Motocicleta,,2006,,,,,,,,
86424,2020-11-12 19:20:00,CORRIENTES,21,0,1,Motocicleta,,2018,Privado,,,,,,,
86579,2020-11-12 19:20:00,CORRIENTES,21,0,1,Automóvil,,2018,Privado,,,,,,,
86579,2020-11-12 11:00:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,2018,Privado,,,,,,,
87364,2020-11-12 11:00:00,CORRIENTES,21,0,1,Motocicleta,,2010,Privado,,,,,,,
87364,2020-11-12 1:30:00,CORRIENTES,21,1,1,Motocicleta,,2020,Privado,,,,,,,
87719,2020-11-11 23:00:00,CORRIENTES,21,0,1,Automóvil,,2017,Privado,,,,,,,
87719,2020-11-11 23:00:00,CORRIENTES,21,1,1,Motocicleta,,2012,Privado,,,,,,,
88053,2020-11-11 12:00:00,CORRIENTES,21,0,1,Automóvil,,2007,Publico,,,,,,,
88053,2020-11-11 12:00:00,CORRIENTES,21,1,1,Motocicleta,,2008,Privado,,,,,,,
88554,2020-11-10 22:15:00,CORRIENTES,21,0,1,Transporte de carga,,2019,,,,,,,,
88554,2020-11-10 22:15:00,CORRIENTES,21,1,1,Motocicleta,,2008,Privado,,,,,,,
90003,2020-11-10 20:40:00,CORRIENTES,21,0,1,Automóvil,,2019,Privado,,,,,,,
90003,2020-11-10 20:40:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
90015,2020-11-10 13:45:00,CORRIENTES,21,0,1,Motocicleta,,2009,Privado,,,,,,,
90015,2020-11-10 13:45:00,CORRIENTES,21,1,1,Automóvil,,2012,Privado,,,,,,,
91660,2020-11-10 3:41:00,CORRIENTES,21,0,1,Automóvil,,2018,Privado,,,,,,,
91660,2020-11-10 3:41:00,CORRIENTES,21,1,1,Automóvil,,2018,,,,,,,,
68911,2020-11-10 3:41:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,2017,Privado,,,,,,,
68911,2020-11-09 8:33:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
71289,2020-11-07 14:18:00,CORRIENTES,21,0,1,Automóvil,,2013,Privado,,,,,,,
71289,2020-11-07 14:18:00,CORRIENTES,21,1,1,Motocicleta,,,,,,,,,,
71357,2020-11-07 7:45:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
71357,2020-11-07 7:45:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
72185,2020-11-06 16:24:00,CORRIENTES,21,0,1,Automóvil,,,,,,,,,,
72185,2020-11-06 16:24:00,CORRIENTES,21,1,1,Automóvil,,,Publico,,,,,,,
74008,2020-11-06 14:20:00,CORRIENTES,21,0,1,Automóvil,,2019,Privado,,,,,,,
74008,2020-11-06 14:20:00,CORRIENTES,21,1,1,Automóvil,,2010,Privado,,,,,,,
74017,2020-11-06 14:15:00,CORRIENTES,21,0,1,Automóvil,,2018,Privado,,,,,,,
74017,2020-11-06 14:15:00,CORRIENTES,21,1,1,Motocicleta,,2016,Privado,,,,,,,
74034,2020-11-06 13:50:00,CORRIENTES,21,0,1,Automóvil,,2017,Privado,,,,,,,
74034,2020-11-06 13:50:00,CORRIENTES,21,1,1,Automóvil,,2010,Privado,,,,,,,
74041,2020-11-06 9:39:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
74041,2020-11-06 9:39:00,CORRIENTES,21,1,1,Automóvil,,2012,Privado,,,,,,,
74077,2020-11-06 8:29:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
74077,2020-11-06 8:29:00,CORRIENTES,21,1,1,Motocicleta,,2010,Privado,,,,,,,
74182,2020-11-06 7:40:00,CORRIENTES,21,0,1,Automóvil,,2010,Privado,,,,,,,
74182,2020-11-06 7:40:00,CORRIENTES,21,1,1,Transporte de pasajeros,,2014,Publico,,,,,,,
74187,2020-11-05 19:00:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
74187,2020-11-05 19:00:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
74213,2020-11-05 18:50:00,CORRIENTES,21,0,1,Automóvil,,2018,Privado,,,,,,,
74213,2020-11-05 18:50:00,CORRIENTES,21,1,1,Motocicleta,,2020,Privado,,,,,,,
74532,2020-11-05 6:25:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
74532,2020-11-05 6:25:00,CORRIENTES,21,1,1,Motocicleta,,2010,Privado,,,,,,,
74753,2020-11-04 21:05:00,CORRIENTES,21,0,1,Motocicleta,,2017,Privado,,,,,,,
74753,2020-11-04 21:05:00,CORRIENTES,21,1,1,Automóvil,,2019,Privado,,,,,,,
75098,2020-11-02 13:30:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
75098,2020-11-02 13:30:00,CORRIENTES,21,1,1,Motocicleta,,2012,Privado,,,,,,,
76043,2020-11-02 10:30:00,CORRIENTES,21,0,1,Motocicleta,,2016,Privado,,,,,,,
76135,2020-11-02 10:30:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,2014,Oficial,Carga,,,,,,
76135,2020-11-02 9:49:00,CORRIENTES,21,1,1,Motocicleta,,2020,Privado,,,,,,,
76209,2020-11-02 9:49:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,2018,Privado,,,,,,,
76209,2020-11-02 1:00:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,2018,Privado,,,,,,,
76545,2020-11-02 1:00:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,2017,Privado,,,,,,,
76545,2020-10-30 19:20:00,CORRIENTES,21,1,1,Bicicleta,,2018,Privado,,,,,,,
77611,2020-10-30 19:20:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
77611,2020-10-30 17:55:00,CORRIENTES,21,1,1,Motocicleta,,2010,Privado,,,,,,,
77612,2020-10-30 7:50:00,CORRIENTES,21,0,1,Automóvil,,2016,Privado,,,,,,,
77612,2020-10-30 7:50:00,CORRIENTES,21,1,1,Bicicleta,,2020,Privado,,,,,,,
79362,2020-10-29 8:25:00,CORRIENTES,21,0,1,Motocicleta,,2012,Privado,,,,,,,
79362,2020-10-29 8:25:00,CORRIENTES,21,1,1,Cuatriciclo,,2019,Privado,,,,,,,
79468,2020-10-29 8:25:00,CORRIENTES,21,0,1,Motocicleta,,2020,Privado,,,,,,,
79468,2020-10-29 8:21:00,CORRIENTES,21,1,1,Automóvil,,2020,Oficial,,,,,,,
79703,2020-10-29 8:21:00,CORRIENTES,21,0,1,Automóvil,,2010,Privado,,,,,,,
79711,2020-10-28 23:20:00,CORRIENTES,21,0,1,Automóvil,,2017,Privado,,,,,,,
79711,2020-10-28 12:28:00,CORRIENTES,21,1,1,Transporte de carga,,2018,Privado,,,,,,,
80166,2020-10-28 12:28:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,2018,Privado,,,,,,,
80166,2020-10-27 19:00:00,CORRIENTES,21,1,1,Motocicleta,,2014,Privado,,,,,,,
80320,2020-10-27 19:00:00,CORRIENTES,21,0,1,Automóvil,,2013,Privado,,,,,,,
80320,2020-10-27 15:30:00,CORRIENTES,21,1,1,Motocicleta,,2012,Privado,,,,,,,
80494,2020-10-27 15:30:00,CORRIENTES,21,0,1,Automóvil,,2017,Privado,,,,,,,
80494,2020-10-27 10:43:00,CORRIENTES,21,1,1,Bicicleta,,2020,Privado,,,,,,,
80926,2020-10-27 10:43:00,CORRIENTES,21,0,1,Automóvil,,2018,Oficial,,,,,,,
80926,2020-10-27 8:19:00,CORRIENTES,21,1,1,Motocicleta,,2020,Privado,,,,,,,
80974,2020-10-27 8:19:00,CORRIENTES,21,0,1,Motocicleta,,2014,,,,,,,,
80974,2020-10-27 8:00:00,CORRIENTES,21,1,1,Automóvil,,2015,Privado,,,,,,,
81269,2020-10-26 9:05:00,CORRIENTES,21,0,1,Automóvil,,2014,Privado,,,,,,,
81269,2020-10-26 9:05:00,CORRIENTES,21,1,1,Automóvil,,2016,Privado,,,,,,,
81276,2020-10-26 8:37:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
81276,2020-10-25 15:30:00,CORRIENTES,21,1,1,Automóvil,,2013,Privado,,,,,,,
84220,2020-10-25 15:30:00,CORRIENTES,21,0,1,Motocicleta,,2010,Privado,,,,,,,
84220,2020-10-25 15:30:00,CORRIENTES,21,1,,Automóvil,,,,,,,,,,
84226,2020-10-25 15:30:00,CORRIENTES,21,0,1,Motocicleta,,2018,Privado,,,,,,,
84247,2020-10-24 15:50:00,CORRIENTES,21,0,1,Transporte de carga,,2012,Publico,,,,,,,
84247,2020-10-24 15:50:00,CORRIENTES,21,1,1,Automóvil,,2009,Privado,,,,,,,
84283,2020-10-23 11:55:00,CORRIENTES,21,0,1,Motocicleta,,2007,Privado,,,,,,,
84285,2020-10-23 11:55:00,CORRIENTES,21,0,1,Automóvil,,2006,Privado,,,,,,,
84285,2020-10-22 9:45:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
84421,2020-10-22 9:45:00,CORRIENTES,21,0,1,Bicicleta,,2020,Privado,,,,,,,
84421,2020-10-22 8:29:00,CORRIENTES,21,1,1,Automóvil,,2008,Privado,,,,,,,
84424,2020-10-21 18:30:00,CORRIENTES,21,0,1,Automóvil,,2019,Privado,,,,,,,
84424,2020-10-21 18:30:00,CORRIENTES,21,1,1,Motocicleta,,2010,Privado,,,,,,,
84424,2020-10-20 18:40:00,CORRIENTES,21,2,1,Peatón,,,,,,,,,,
84588,2020-10-20 18:40:00,CORRIENTES,21,0,1,Automóvil,,2019,,,,,,,,
84588,2020-10-20 8:20:00,CORRIENTES,21,1,1,Automóvil,,2018,Privado,,,,,,,
84759,2020-10-20 8:20:00,CORRIENTES,21,0,1,Transporte de carga,,2008,Privado,,,,,,,
84759,2020-10-20 8:20:00,CORRIENTES,21,1,1,Automóvil,,2018,Privado,,,,,,,
85008,2020-10-20 3:45:00,CORRIENTES,21,0,1,Motocicleta,,2018,Publico,,,,,,,
85199,2020-10-20 3:45:00,CORRIENTES,21,0,1,Automóvil,,2010,Privado,,,,,,,
85199,2020-10-18 8:50:00,CORRIENTES,21,1,2,Motocicleta,,2008,Privado,,,,,,,
85440,2020-10-18 8:50:00,CORRIENTES,21,0,1,Motocicleta,,2014,Privado,,,,,,,
85540,2020-10-17 17:30:00,CORRIENTES,21,0,1,Motocicleta,,2010,Privado,,,,,,,
85540,2020-10-17 17:30:00,CORRIENTES,21,1,1,Automóvil,,2006,Privado,,,,,,,
85676,2020-10-16 18:00:00,CORRIENTES,21,0,1,Motocicleta,,2018,Privado,,,,,,,
85676,2020-10-16 18:00:00,CORRIENTES,21,1,1,Vehículos de movilidad personal,,2020,Privado,,,,,,,
85830,2020-10-16 7:00:00,CORRIENTES,21,0,1,Automóvil,,2010,Privado,,,,,,,
85830,2020-10-16 7:00:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
86063,2020-10-15 18:45:00,CORRIENTES,21,0,1,Motocicleta,,2018,Privado,,,,,,,
86429,2020-10-15 18:45:00,CORRIENTES,21,0,1,Motocicleta,,2010,Privado,,,,,,,
86716,2020-10-15 11:45:00,CORRIENTES,21,0,2,Motocicleta,,2010,Privado,,,,,,,
86716,2020-10-15 11:45:00,CORRIENTES,21,1,1,Automóvil,,,Privado,,,,,,,
87514,2020-10-15 10:21:00,CORRIENTES,21,0,1,Automóvil,,2008,Privado,,,,,,,
87514,2020-10-15 10:21:00,CORRIENTES,21,1,1,Automóvil,,2006,Privado,,,,,,,
87514,2020-10-14 10:34:00,CORRIENTES,21,2,1,Automóvil,,2011,Privado,,,,,,,
87735,2020-10-13 17:50:00,CORRIENTES,21,0,1,Automóvil,,2010,Privado,,,,,,,
87735,2020-10-13 17:50:00,CORRIENTES,21,1,1,Automóvil,,2006,Privado,,,,,,,
88052,2020-10-11 8:54:00,CORRIENTES,21,0,1,Automóvil,,2019,Privado,,,,,,,
88052,2020-10-11 8:54:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
88065,2020-10-11 6:30:00,CORRIENTES,21,0,1,Transporte de carga,,2008,Privado,Carga,,,,,,
88065,2020-10-10 21:50:00,CORRIENTES,21,1,1,Motocicleta,,2018,Privado,,,,,,,
88552,2020-10-10 21:50:00,CORRIENTES,21,0,1,Automóvil,,2007,Privado,,,,,,,
88552,2020-10-10 21:40:00,CORRIENTES,21,1,1,Motocicleta,,2014,Privado,,,,,,,
90017,2020-10-10 21:40:00,CORRIENTES,21,0,1,Motocicleta,,2018,Privado,,,,,,,
90037,2020-10-10 18:30:00,CORRIENTES,21,0,1,Motocicleta,,2006,Privado,,,,,,,
90037,2020-10-10 18:30:00,CORRIENTES,21,1,1,Motocicleta,,2010,Privado,,,,,,,
91679,2020-10-10 9:30:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,2005,Privado,,,,,,,
91679,2020-10-10 9:30:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,
70376,2020-10-10 9:20:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
70376,2020-10-10 9:20:00,CORRIENTES,21,1,2,Motocicleta,,,Privado,,,,,,,
71315,2020-10-10 8:40:00,CORRIENTES,21,0,1,Automóvil,,,Privado,,,,,,,
71315,2020-10-10 8:40:00,CORRIENTES,21,1,1,Automóvil,,,Privado,,,,,,,
71380,2020-10-10 7:00:00,CORRIENTES,21,0,1,Automóvil,,2015,Privado,,,,,,,
71380,2020-10-10 7:00:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
71388,2020-10-09 17:20:00,CORRIENTES,21,0,1,Motocicleta,,2018,Privado,,,,,,,
71388,2020-10-09 17:20:00,CORRIENTES,21,1,1,Motocicleta,,2016,Privado,,,,,,,
71467,2020-10-09 16:10:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,1994,,,,,,,,
71467,2020-10-09 16:10:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,,,,,,,,,
71477,2020-10-09 15:20:00,CORRIENTES,21,0,1,Motocicleta,,,Privado,,,,,,,
71477,2020-10-09 8:00:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
72242,2020-10-09 8:00:00,CORRIENTES,21,0,1,Transporte de carga,,,Privado,,,,,,,
72242,2020-10-09 6:35:00,CORRIENTES,21,1,1,Motocicleta,,,Privado,,,,,,,
72435,2020-10-09 6:35:00,CORRIENTES,21,0,1,Automóvil,,2013,Privado,,,,,,,
72435,2020-10-07 16:45:00,CORRIENTES,21,1,3,Automóvil,,,Privado,,,,,,,
74042,2020-10-07 16:45:00,CORRIENTES,21,0,1,Automóvil,,2010,Privado,,,,,,,
74042,2020-10-06 13:30:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,2019,Privado,,,,,,,
74183,2020-10-06 13:30:00,CORRIENTES,21,0,1,Automóvil,,2014,Publico,,,,,,,
74183,2020-10-06 8:08:00,CORRIENTES,21,1,2,Motocicleta,,2018,Privado,,,,,,,
74222,2020-10-06 8:08:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
74222,2020-10-06 7:00:00,CORRIENTES,21,1,1,Motocicleta,,2012,Privado,,,,,,,
74426,2020-10-05 14:00:00,CORRIENTES,21,0,1,Automóvil,,2010,Privado,,,,,,,
74431,2020-10-05 14:00:00,CORRIENTES,21,0,1,Motocicleta,,2020,Privado,,,,,,,
74431,2020-10-05 10:05:00,CORRIENTES,21,1,1,Motocicleta,,2014,Privado,,,,,,,
74752,2020-10-05 10:00:00,CORRIENTES,21,0,1,Motocicleta,,2011,Privado,,,,,,,
74752,2020-10-05 10:00:00,CORRIENTES,21,1,1,Transporte de carga,,2014,Privado,Carga,,,,,,
74869,2020-10-05 10:00:00,CORRIENTES,21,0,1,Motocicleta,,2018,Privado,,,,,,,
74942,2020-10-04 11:25:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,2019,Privado,,,,,,,
74942,2020-10-04 11:25:00,CORRIENTES,21,1,2,Motocicleta,,2020,Privado,,,,,,,
75447,2020-10-04 11:15:00,CORRIENTES,21,0,1,Automóvil,,2013,Privado,,,,,,,
75447,2020-10-04 9:47:00,CORRIENTES,21,1,1,Motocicleta,,2017,Privado,,,,,,,
75455,2020-10-04 9:30:00,CORRIENTES,21,0,1,Automóvil,,2010,Privado,,,,,,,
75455,2020-10-04 0:10:00,CORRIENTES,21,1,1,Automóvil,,2012,Privado,,,,,,,
75542,2020-10-03 13:25:00,CORRIENTES,21,0,1,Automóvil,,2012,Publico,,,,,,,
75542,2020-10-03 13:25:00,CORRIENTES,21,1,1,Motocicleta,,2012,Privado,,,,,,,
76041,2020-10-03 7:35:00,CORRIENTES,21,0,1,Automóvil,,2019,Privado,,,,,,,
76041,2020-10-03 7:35:00,CORRIENTES,21,1,1,Automóvil,,2012,Privado,,,,,,,
76109,2020-10-01 19:50:00,CORRIENTES,21,0,1,Automóvil,,2012,Privado,,,,,,,
76109,2020-10-01 19:50:00,CORRIENTES,21,1,2,Camioneta/Utilitario,,2013,Privado,,,,,,,
76288,2020-10-01 17:00:00,CORRIENTES,21,0,1,Motocicleta,,2020,Privado,,,,,,,
76288,2020-10-01 17:00:00,CORRIENTES,21,1,1,Bicicleta,,2020,Privado,,,,,,,
76290,2020-09-30 16:15:00,CORRIENTES,21,0,1,Automóvil,,2017,,,,,,,,
76290,2020-09-30 16:15:00,CORRIENTES,21,1,-2,Motocicleta,,2017,,,,,,,,
76541,2020-09-30 12:30:00,CORRIENTES,21,0,1,Otro,VEHICULO DE EMERGENCIA,2017,Publico,Emergencia,,,,,,
76541,2020-09-29 19:30:00,CORRIENTES,21,1,1,Motocicleta,,2014,Privado,,,,,,,
76792,2020-09-29 19:30:00,CORRIENTES,21,0,1,Motocicleta,,2015,Privado,,,,,,,
76792,2020-09-29 15:20:00,CORRIENTES,21,1,1,Motocicleta,,2011,Privado,,,,,,,
77084,2020-09-29 15:20:00,CORRIENTES,21,0,1,Automóvil,,2018,Privado,,,,,,,
77084,2020-09-28 13:25:00,CORRIENTES,21,1,2,Automóvil,,2016,Privado,,,,,,,
